field, Pi-full, Si-full,Pi-Si, Pi-Pi, Si-Si, Si,-Pi, XMCD, LC,RC 
-59 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-58 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-57 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-56 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-55 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-54 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-53 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-52 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-51 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-50 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-49 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-48 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-47 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-46 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-45 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-44 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-43 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-42 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-41 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-40 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-39 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-38 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-37 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-36 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-35 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-34 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-33 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
