field, Pi-full, Si-full,Pi-Si, Pi-Pi, Si-Si, Si,-Pi, XMCD, LC,RC 
-46 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-45 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-44 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-43 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-42 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-41 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-40 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-39 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-38 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-37 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-36 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-35 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-34 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-33 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-32 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-31 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-30 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-29 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-28 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-27 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-26 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-25 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-24 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-23 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-22 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-21 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-20 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-19 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-18 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-17 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-16 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-15 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-14 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-13 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-12 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-11 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-10 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-9 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-8 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-7 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-6 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-5 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-4 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-3 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
