Q 	 ICP 	  ICN 	 IXMCDR  
0.263242	 3.8555e-17	 7.3113e-17	 -3.4558e-17	 -0.309471
0.263733	 2.7166e-17	 6.4764e-17	 -3.7598e-17	 -0.408985
0.264223	 2.4877e-17	 5.7371e-17	 -3.2494e-17	 -0.395073
0.264711	 2.1944e-17	 5.0852e-17	 -2.8908e-17	 -0.39711
0.265197	 1.9861e-17	 4.5573e-17	 -2.5712e-17	 -0.392946
0.265682	 1.8122e-17	 4.1077e-17	 -2.2955e-17	 -0.38776
0.266164	 1.651e-17	 3.7704e-17	 -2.1194e-17	 -0.390932
0.266645	 1.526e-17	 3.5356e-17	 -2.0096e-17	 -0.397029
0.267124	 1.4355e-17	 3.4179e-17	 -1.9824e-17	 -0.408456
0.267601	 1.3981e-17	 3.4042e-17	 -2.0061e-17	 -0.417737
0.268076	 3.3269e-17	 3.4741e-17	 -1.472e-18	 -0.0216439
0.268549	 3.4938e-17	 3.655e-17	 -1.612e-18	 -0.0225492
0.269021	 3.7116e-17	 3.9185e-17	 -2.069e-18	 -0.0271163
0.26949	 4.0163e-17	 4.2799e-17	 -2.636e-18	 -0.0317736
0.269958	 4.3994e-17	 4.7069e-17	 -3.075e-18	 -0.0337678
0.270424	 4.8581e-17	 5.2213e-17	 -3.632e-18	 -0.0360339
0.270888	 5.3888e-17	 5.7732e-17	 -3.844e-18	 -0.0344383
0.271351	 5.9713e-17	 6.3802e-17	 -4.089e-18	 -0.0331053
0.271811	 7.4523e-17	 7.0512e-17	 4.011e-18	 0.0276554
0.27227	 7.3154e-17	 7.7741e-17	 -4.587e-18	 -0.0303986
0.272726	 8.0336e-17	 8.5102e-17	 -4.766e-18	 -0.0288084
0.273181	 8.769e-17	 9.284e-17	 -5.15e-18	 -0.0285271
0.273634	 9.5433e-17	 1.0054e-16	 -5.107e-18	 -0.0260597
0.274085	 1.03e-16	 1.085e-16	 -5.5e-18	 -0.0260047
0.274534	 1.1062e-16	 1.1622e-16	 -5.6e-18	 -0.024687
0.274982	 1.1852e-16	 1.2398e-16	 -5.46e-18	 -0.0225155
0.275427	 1.2626e-16	 1.3115e-16	 -4.89e-18	 -0.0189969
0.275871	 1.3334e-16	 1.3846e-16	 -5.12e-18	 -0.0188374
0.276312	 1.4061e-16	 1.4534e-16	 -4.73e-18	 -0.0165414
0.276752	 1.4694e-16	 1.5219e-16	 -5.25e-18	 -0.0175509
0.27719	 1.5364e-16	 1.5821e-16	 -4.57e-18	 -0.0146545
0.277626	 1.6521e-16	 1.6972e-16	 -4.51e-18	 -0.0134655
0.27806	 1.6466e-16	 1.6881e-16	 -4.15e-18	 -0.0124449
0.278492	 1.6967e-16	 1.7352e-16	 -3.85e-18	 -0.0112183
0.278922	 1.7408e-16	 1.7759e-16	 -3.51e-18	 -0.00998095
0.27935	 1.7794e-16	 1.8111e-16	 -3.17e-18	 -0.00882885
0.279777	 1.8101e-16	 1.842e-16	 -3.19e-18	 -0.0087347
0.280201	 1.8383e-16	 1.8622e-16	 -2.39e-18	 -0.00645859
