Q 	 ICP 	  ICN 	 IXMCDR  
0.265197	 3.0126e-17	 2.3153e-17	 6.973e-18	 0.130877
0.265682	 2.7054e-17	 2.0897e-17	 6.157e-18	 0.128402
0.266164	 2.4225e-17	 1.8972e-17	 5.253e-18	 0.121606
0.266645	 2.1648e-17	 1.7125e-17	 4.523e-18	 0.116653
0.267124	 1.946e-17	 1.5456e-17	 4.004e-18	 0.114675
0.267601	 1.7545e-17	 1.4042e-17	 3.503e-18	 0.1109
0.268076	 1.5966e-17	 1.2788e-17	 3.178e-18	 0.110524
0.268549	 1.4669e-17	 1.1759e-17	 2.91e-18	 0.11011
0.269021	 1.3673e-17	 1.0899e-17	 2.774e-18	 0.112893
0.26949	 2.0576e-17	 1.031e-17	 1.0266e-17	 0.332384
0.269958	 1.254e-17	 9.7802e-18	 2.7598e-18	 0.123646
0.270424	 1.2274e-17	 9.4785e-18	 2.7955e-18	 0.128514
0.270888	 1.2268e-17	 9.3502e-18	 2.9178e-18	 0.13497
0.271351	 1.2439e-17	 9.3226e-18	 3.1164e-18	 0.143206
0.271811	 1.2854e-17	 9.4683e-18	 3.3857e-18	 0.151673
0.27227	 1.3401e-17	 9.7678e-18	 3.6332e-18	 0.156814
0.272726	 1.4078e-17	 1.0057e-17	 4.021e-18	 0.166605
0.273181	 1.4949e-17	 1.0587e-17	 4.362e-18	 0.170818
0.273634	 1.5866e-17	 1.1122e-17	 4.744e-18	 0.175782
0.274085	 1.6882e-17	 1.1762e-17	 5.12e-18	 0.178746
0.274534	 1.7907e-17	 1.2458e-17	 5.449e-18	 0.17945
0.274982	 1.9021e-17	 1.3172e-17	 5.849e-18	 0.181685
0.275427	 2.0161e-17	 1.4009e-17	 6.152e-18	 0.180041
0.275871	 2.1362e-17	 1.4843e-17	 6.519e-18	 0.180058
0.276312	 2.2491e-17	 1.568e-17	 6.811e-18	 0.178434
0.276752	 2.3657e-17	 1.6597e-17	 7.06e-18	 0.175386
0.27719	 2.4725e-17	 1.7506e-17	 7.219e-18	 0.170941
0.277626	 2.5798e-17	 1.8329e-17	 7.469e-18	 0.169261
0.27806	 2.6897e-17	 1.9306e-17	 7.591e-18	 0.164297
0.278492	 2.7868e-17	 2.0189e-17	 7.679e-18	 0.159789
0.278922	 2.8812e-17	 2.1102e-17	 7.71e-18	 0.154466
0.27935	 2.9639e-17	 2.1912e-17	 7.727e-18	 0.14989
0.279777	 3.058e-17	 2.2741e-17	 7.839e-18	 0.147015
0.280201	 3.1249e-17	 2.3552e-17	 7.697e-18	 0.140454
