Q 	 ICP 	  ICN 	 IXMCDR  
0.258737	 1.1033e-17	 1.079e-17	 2.43e-19	 0.011135
0.259245	 1.0991e-17	 1.0396e-17	 5.95e-19	 0.0278206
0.25975	 1.0685e-17	 9.9786e-18	 7.064e-19	 0.0341857
0.260255	 1.0325e-17	 9.5355e-18	 7.895e-19	 0.0397523
0.260757	 9.8338e-18	 9.22e-18	 6.138e-19	 0.032214
0.261258	 9.4944e-18	 8.8783e-18	 6.161e-19	 0.0335334
0.261756	 9.1758e-18	 8.6063e-18	 5.695e-19	 0.0320266
0.262253	 8.8884e-18	 8.3834e-18	 5.05e-19	 0.0292384
0.262748	 8.6887e-18	 8.2153e-18	 4.734e-19	 0.0280052
0.263242	 8.527e-18	 8.0743e-18	 4.527e-19	 0.0272689
0.263733	 8.4183e-18	 8.026e-18	 3.923e-19	 0.0238563
0.264223	 8.338e-18	 8.0729e-18	 2.651e-19	 0.0161539
0.264711	 8.3486e-18	 8.2557e-18	 9.29e-20	 0.00559494
0.265197	 8.4537e-18	 8.4866e-18	 -3.29e-20	 -0.00194211
0.265682	 8.5214e-18	 8.6225e-18	 -1.011e-19	 -0.00589714
0.266164	 8.7328e-18	 8.9033e-18	 -1.705e-19	 -0.00966767
0.266645	 8.9595e-18	 9.2502e-18	 -2.907e-19	 -0.015964
0.267124	 9.309e-18	 9.6438e-18	 -3.348e-19	 -0.0176649
0.267601	 9.6445e-18	 1e-17	 -3.555e-19	 -0.0180967
0.268076	 1.0056e-17	 1.0456e-17	 -4e-19	 -0.0195008
0.268549	 1.0457e-17	 1.0963e-17	 -5.06e-19	 -0.0236228
0.269021	 1.0886e-17	 1.1499e-17	 -6.13e-19	 -0.0273844
0.26949	 1.1447e-17	 1.2032e-17	 -5.85e-19	 -0.0249159
0.269958	 1.1908e-17	 1.2631e-17	 -7.23e-19	 -0.0294633
0.270424	 1.2403e-17	 1.3129e-17	 -7.26e-19	 -0.0284349
0.270888	 1.2921e-17	 1.3743e-17	 -8.22e-19	 -0.0308281
0.271351	 1.3487e-17	 1.424e-17	 -7.53e-19	 -0.0271576
0.271811	 1.3926e-17	 1.478e-17	 -8.54e-19	 -0.0297499
0.27227	 1.442e-17	 1.5188e-17	 -7.68e-19	 -0.0259389
0.272726	 1.4918e-17	 1.5715e-17	 -7.97e-19	 -0.0260177
0.273181	 1.5238e-17	 1.6067e-17	 -8.29e-19	 -0.0264814
0.273634	 1.562e-17	 1.6485e-17	 -8.65e-19	 -0.0269428
0.274085	 1.599e-17	 1.6743e-17	 -7.53e-19	 -0.0230043
0.274534	 1.6226e-17	 1.7085e-17	 -8.59e-19	 -0.0257873
0.274982	 1.6428e-17	 1.7233e-17	 -8.05e-19	 -0.0239149
0.275427	 1.6683e-17	 1.7432e-17	 -7.49e-19	 -0.0219552
0.275871	 1.6796e-17	 1.7472e-17	 -6.76e-19	 -0.0197269
0.276312	 1.6863e-17	 1.7574e-17	 -7.11e-19	 -0.0206464
0.276752	 1.6902e-17	 1.7465e-17	 -5.63e-19	 -0.016382
0.27719	 1.6878e-17	 1.7383e-17	 -5.05e-19	 -0.0147398
0.277626	 1.6738e-17	 1.7241e-17	 -5.03e-19	 -0.0148033
0.27806	 1.6594e-17	 1.7053e-17	 -4.59e-19	 -0.0136416
0.278492	 1.64e-17	 1.6762e-17	 -3.62e-19	 -0.0109161
0.278922	 1.6032e-17	 1.6467e-17	 -4.35e-19	 -0.013385
0.27935	 1.581e-17	 1.6193e-17	 -3.83e-19	 -0.0119676
0.279777	 1.5407e-17	 1.5784e-17	 -3.77e-19	 -0.0120868
0.280201	 1.5014e-17	 1.5289e-17	 -2.75e-19	 -0.00907501
