Q 	 ICP 	  ICN 	 IXMCDR  
0.256688	 3.0347e-17	 3.1948e-17	 -1.601e-18	 -0.0257003
0.257203	 2.9976e-17	 3.132e-17	 -1.344e-18	 -0.0219264
0.257716	 2.9063e-17	 3.0653e-17	 -1.59e-18	 -0.026626
0.258227	 2.8073e-17	 2.9266e-17	 -1.193e-18	 -0.0208061
0.258737	 2.7083e-17	 2.8438e-17	 -1.355e-18	 -0.0244052
0.259245	 2.6319e-17	 2.7488e-17	 -1.169e-18	 -0.0217258
0.25975	 2.5041e-17	 2.5964e-17	 -9.23e-19	 -0.0180963
0.260255	 2.3995e-17	 2.4674e-17	 -6.79e-19	 -0.0139514
0.260757	 2.3993e-17	 2.3379e-17	 6.14e-19	 0.0129612
0.261258	 2.6119e-17	 2.188e-17	 4.239e-18	 0.0883143
0.261756	 3.6837e-17	 2.0542e-17	 1.6295e-17	 0.283989
0.262253	 4.2984e-17	 1.9303e-17	 2.3681e-17	 0.380192
0.262748	 3.9775e-17	 1.8029e-17	 2.1746e-17	 0.376202
0.263242	 3.6455e-17	 1.6657e-17	 1.9798e-17	 0.372759
0.263733	 3.3173e-17	 1.5583e-17	 1.759e-17	 0.360776
0.264223	 3.0003e-17	 1.4619e-17	 1.5384e-17	 0.344763
0.264711	 2.7058e-17	 1.4351e-17	 1.2707e-17	 0.306866
0.265197	 2.4346e-17	 2.2625e-17	 1.721e-18	 0.0366396
0.265682	 2.1757e-17	 2.0441e-17	 1.316e-18	 0.0311863
0.266164	 1.9464e-17	 1.8404e-17	 1.06e-18	 0.027992
0.266645	 1.7413e-17	 1.649e-17	 9.23e-19	 0.0272247
0.267124	 1.5644e-17	 1.4891e-17	 7.53e-19	 0.0246602
0.267601	 1.3976e-17	 1.3478e-17	 4.98e-19	 0.0181394
0.268076	 2.0285e-17	 1.986e-17	 4.25e-19	 0.0105866
0.268549	 1.163e-17	 1.1179e-17	 4.51e-19	 0.0197729
0.269021	 1.0729e-17	 1.0262e-17	 4.67e-19	 0.0222476
0.26949	 1.001e-17	 9.6134e-18	 3.966e-19	 0.0202106
0.269958	 9.5352e-18	 9.0693e-18	 4.659e-19	 0.0250423
0.270424	 9.1994e-18	 8.7411e-18	 4.583e-19	 0.0255456
0.270888	 9.1338e-18	 8.5482e-18	 5.856e-19	 0.0331184
0.271351	 9.0542e-18	 8.4157e-18	 6.385e-19	 0.0365486
0.271811	 9.2657e-18	 8.5276e-18	 7.381e-19	 0.0414819
0.27227	 9.6194e-18	 8.6995e-18	 9.199e-19	 0.0502159
0.272726	 9.9883e-18	 8.9566e-18	 1.0317e-18	 0.0544579
0.273181	 1.0559e-17	 9.3615e-18	 1.1975e-18	 0.060114
0.273634	 1.1222e-17	 9.7724e-18	 1.4496e-18	 0.069047
0.274085	 1.193e-17	 1.0352e-17	 1.578e-18	 0.0708195
0.274534	 1.269e-17	 1.0925e-17	 1.765e-18	 0.0747406
0.274982	 1.3563e-17	 1.1681e-17	 1.882e-18	 0.0745524
0.275427	 1.445e-17	 1.2278e-17	 2.172e-18	 0.0812631
0.275871	 1.5377e-17	 1.3102e-17	 2.275e-18	 0.0798834
0.276312	 1.6219e-17	 1.3945e-17	 2.274e-18	 0.0753879
0.276752	 1.7242e-17	 1.4734e-17	 2.508e-18	 0.0784338
0.27719	 1.8238e-17	 1.5629e-17	 2.609e-18	 0.0770366
0.277626	 1.9193e-17	 1.6487e-17	 2.706e-18	 0.0758408
0.27806	 2.0193e-17	 1.7279e-17	 2.914e-18	 0.0777647
0.278492	 2.1164e-17	 1.8327e-17	 2.837e-18	 0.0718392
0.278922	 2.2124e-17	 1.9108e-17	 3.016e-18	 0.0731471
0.27935	 2.3087e-17	 2.0036e-17	 3.051e-18	 0.0707511
0.279777	 2.3981e-17	 2.0907e-17	 3.074e-18	 0.0684816
0.280201	 2.4764e-17	 2.1753e-17	 3.011e-18	 0.064729
