Q 	 ICP 	  ICN 	 IXMCDR  
0.262748	 9.0332e-18	 9.5003e-18	 -4.671e-19	 -0.025203
0.263242	 9.6143e-18	 1.0022e-17	 -4.077e-19	 -0.0207626
0.263733	 1.0265e-17	 1.0769e-17	 -5.04e-19	 -0.0239612
0.264223	 1.0923e-17	 1.1455e-17	 -5.32e-19	 -0.0237733
0.264711	 1.1641e-17	 1.2226e-17	 -5.85e-19	 -0.0245108
0.265197	 1.2448e-17	 1.3037e-17	 -5.89e-19	 -0.0231116
0.265682	 1.3195e-17	 1.3734e-17	 -5.39e-19	 -0.0200156
0.266164	 1.401e-17	 1.459e-17	 -5.8e-19	 -0.0202797
0.266645	 1.4762e-17	 1.5369e-17	 -6.07e-19	 -0.0201454
0.267124	 1.5517e-17	 1.6067e-17	 -5.5e-19	 -0.0174139
0.267601	 1.6347e-17	 1.6914e-17	 -5.67e-19	 -0.017047
0.268076	 1.6997e-17	 1.7458e-17	 -4.61e-19	 -0.0133798
0.268549	 1.7767e-17	 1.8176e-17	 -4.09e-19	 -0.0113791
0.269021	 1.8331e-17	 1.8776e-17	 -4.45e-19	 -0.0119923
0.26949	 1.8958e-17	 1.9288e-17	 -3.3e-19	 -0.00862835
0.269958	 1.9456e-17	 1.9729e-17	 -2.73e-19	 -0.00696695
0.270424	 1.9964e-17	 2.0168e-17	 -2.04e-19	 -0.00508323
0.270888	 2.0252e-17	 2.0412e-17	 -1.6e-19	 -0.00393468
0.271351	 2.0616e-17	 2.0749e-17	 -1.33e-19	 -0.00321528
0.271811	 2.0746e-17	 2.0899e-17	 -1.53e-19	 -0.00367391
0.27227	 2.0946e-17	 2.0875e-17	 7.1e-20	 0.00169771
0.272726	 2.0925e-17	 2.0943e-17	 -1.8e-20	 -0.000429923
0.273181	 2.0969e-17	 2.0815e-17	 1.54e-19	 0.00368562
0.273634	 2.0936e-17	 2.0707e-17	 2.29e-19	 0.00549912
0.274085	 2.0693e-17	 2.0435e-17	 2.58e-19	 0.0062731
0.274534	 2.0484e-17	 2.0071e-17	 4.13e-19	 0.0101837
0.274982	 2.0093e-17	 1.9716e-17	 3.77e-19	 0.00947022
0.275427	 1.9719e-17	 1.9315e-17	 4.04e-19	 0.01035
0.275871	 1.9237e-17	 1.8785e-17	 4.52e-19	 0.0118879
0.276312	 1.8783e-17	 1.829e-17	 4.93e-19	 0.0132981
0.276752	 1.8213e-17	 1.7728e-17	 4.85e-19	 0.0134943
0.27719	 1.7708e-17	 1.7066e-17	 6.42e-19	 0.0184621
0.277626	 1.6998e-17	 1.6468e-17	 5.3e-19	 0.015837
0.27806	 1.6365e-17	 1.5805e-17	 5.6e-19	 0.0174075
0.278492	 1.5691e-17	 1.5193e-17	 4.98e-19	 0.0161249
0.278922	 1.506e-17	 1.4539e-17	 5.21e-19	 0.0176019
0.27935	 1.4369e-17	 1.3822e-17	 5.47e-19	 0.0194034
0.279777	 1.3695e-17	 1.3114e-17	 5.81e-19	 0.0216718
0.280201	 1.2969e-17	 1.2468e-17	 5.01e-19	 0.0196957
