Q 	 ICP 	  ICN 	 IXMCDR  
0.263242	 4.6439e-17	 3.4971e-17	 1.1468e-17	 0.140867
0.263733	 4.2392e-17	 3.2245e-17	 1.0147e-17	 0.135951
0.264223	 3.8557e-17	 2.9659e-17	 8.898e-18	 0.130439
0.264711	 3.5053e-17	 2.7131e-17	 7.922e-18	 0.127396
0.265197	 3.1563e-17	 2.4741e-17	 6.822e-18	 0.121164
0.265682	 2.8483e-17	 2.2525e-17	 5.958e-18	 0.116805
0.266164	 2.5685e-17	 2.0456e-17	 5.229e-18	 0.113327
0.266645	 2.308e-17	 1.8551e-17	 4.529e-18	 0.108789
0.267124	 2.071e-17	 1.689e-17	 3.82e-18	 0.101596
0.267601	 1.8805e-17	 1.5344e-17	 3.461e-18	 0.10135
0.268076	 1.7178e-17	 1.4032e-17	 3.146e-18	 0.100801
0.268549	 1.5793e-17	 2.0516e-17	 -4.723e-18	 -0.130078
0.269021	 1.4722e-17	 1.2037e-17	 2.685e-18	 0.10034
0.26949	 1.3994e-17	 1.1252e-17	 2.742e-18	 0.108611
0.269958	 1.3459e-17	 1.068e-17	 2.779e-18	 0.115125
0.270424	 2.0887e-17	 1.0341e-17	 1.0546e-17	 0.33771
0.270888	 1.3339e-17	 1.008e-17	 3.259e-18	 0.139161
0.271351	 1.3524e-17	 1.0121e-17	 3.403e-18	 0.14392
0.271811	 1.3914e-17	 1.0222e-17	 3.692e-18	 0.152967
0.27227	 1.4604e-17	 1.0487e-17	 4.117e-18	 0.164083
0.272726	 1.5352e-17	 1.0886e-17	 4.466e-18	 0.170211
0.273181	 1.6259e-17	 1.1362e-17	 4.897e-18	 0.177293
0.273634	 1.7289e-17	 1.2045e-17	 5.244e-18	 0.178769
0.274085	 1.8453e-17	 1.2733e-17	 5.72e-18	 0.183416
0.274534	 1.9703e-17	 1.3524e-17	 6.179e-18	 0.185963
0.274982	 2.097e-17	 1.4363e-17	 6.607e-18	 0.186992
0.275427	 2.2265e-17	 1.5219e-17	 7.046e-18	 0.187974
0.275871	 2.3594e-17	 1.6179e-17	 7.415e-18	 0.186433
0.276312	 2.4957e-17	 1.7171e-17	 7.786e-18	 0.184818
0.276752	 2.6254e-17	 1.8098e-17	 8.156e-18	 0.183892
0.27719	 2.753e-17	 1.9119e-17	 8.411e-18	 0.180304
0.277626	 2.8706e-17	 2.0098e-17	 8.608e-18	 0.176379
0.27806	 2.9838e-17	 2.1107e-17	 8.731e-18	 0.171381
0.278492	 3.1043e-17	 2.1991e-17	 9.052e-18	 0.170683
0.278922	 3.2156e-17	 2.3033e-17	 9.123e-18	 0.165305
0.27935	 3.3145e-17	 2.3753e-17	 9.392e-18	 0.165067
0.279777	 3.4003e-17	 2.4675e-17	 9.328e-18	 0.158969
0.280201	 3.473e-17	 2.5455e-17	 9.275e-18	 0.154108
