Q 	 ICP 	  ICN 	 IXMCDR  
0.263733	 8.4067e-17	 7.5133e-17	 8.934e-18	 0.0561181
0.264223	 7.5724e-17	 6.8045e-17	 7.679e-18	 0.0534121
0.264711	 6.8156e-17	 6.1742e-17	 6.414e-18	 0.0493772
0.265197	 6.1429e-17	 5.626e-17	 5.169e-18	 0.0439208
0.265682	 5.5472e-17	 5.154e-17	 3.932e-18	 0.0367435
0.266164	 5.048e-17	 4.7693e-17	 2.787e-18	 0.0283887
0.266645	 4.6334e-17	 4.4806e-17	 1.528e-18	 0.0167654
0.267124	 4.3083e-17	 4.2838e-17	 2.45e-19	 0.00285146
0.267601	 4.0896e-17	 4.1833e-17	 -9.37e-19	 -0.0113261
0.268076	 3.9821e-17	 4.1737e-17	 -1.916e-18	 -0.0234925
0.268549	 3.9465e-17	 4.2587e-17	 -3.122e-18	 -0.038049
0.269021	 4.0181e-17	 4.4282e-17	 -4.101e-18	 -0.0485538
0.26949	 4.1881e-17	 4.7019e-17	 -5.138e-18	 -0.0577953
0.269958	 4.4383e-17	 5.0489e-17	 -6.106e-18	 -0.0643604
0.270424	 4.7702e-17	 5.4684e-17	 -6.982e-18	 -0.0681929
0.270888	 5.2003e-17	 5.966e-17	 -7.657e-18	 -0.0685724
0.271351	 5.7016e-17	 6.541e-17	 -8.394e-18	 -0.0685639
0.271811	 6.2575e-17	 7.1454e-17	 -8.879e-18	 -0.0662469
0.27227	 6.9007e-17	 7.8215e-17	 -9.208e-18	 -0.062545
0.272726	 7.5762e-17	 8.544e-17	 -9.678e-18	 -0.0600365
0.273181	 8.3242e-17	 9.3008e-17	 -9.766e-18	 -0.0554099
0.273634	 9.0811e-17	 1.009e-16	 -1.0089e-17	 -0.0526261
0.274085	 9.8784e-17	 1.0905e-16	 -1.0266e-17	 -0.0493952
0.274534	 1.0696e-16	 1.1719e-16	 -1.023e-17	 -0.0456391
0.274982	 1.1524e-16	 1.2529e-16	 -1.005e-17	 -0.0417827
0.275427	 1.2384e-16	 1.3334e-16	 -9.5e-18	 -0.0369391
0.275871	 1.3209e-16	 1.4152e-16	 -9.43e-18	 -0.0344651
0.276312	 1.401e-16	 1.494e-16	 -9.3e-18	 -0.0321244
0.276752	 1.4845e-16	 1.5695e-16	 -8.5e-18	 -0.0278324
0.27719	 1.5614e-16	 1.6402e-16	 -7.88e-18	 -0.0246127
0.277626	 1.6333e-16	 1.7108e-16	 -7.75e-18	 -0.0231751
0.27806	 1.7069e-16	 1.7747e-16	 -6.78e-18	 -0.0194738
0.278492	 1.7745e-16	 1.8329e-16	 -5.84e-18	 -0.0161889
0.278922	 1.8329e-16	 1.8869e-16	 -5.4e-18	 -0.0145169
0.27935	 1.8895e-16	 1.935e-16	 -4.55e-18	 -0.011897
0.279777	 1.9418e-16	 1.9768e-16	 -3.5e-18	 -0.00893176
0.280201	 1.9843e-16	 2.0126e-16	 -2.83e-18	 -0.00708049
