photonEnergy	Refl_sample	Phase_Sample	Refl_Monochromator	Phase_Monochromator	ReflSample_cc_ReflMono2	
2.06	0.000935985198821	0.202745329907	0.00186116339835	0.31390820243	0.000740185022068	
2.08	0.000916621942382	0.202617142274	0.00181992203444	0.313507683276	0.00072647012011	
2.1	0.000897853689073	0.202491674799	0.00178003710073	0.313116278887	0.000713134386772	
2.12	0.00087965629673	0.202368841749	0.00174144973267	0.312733681217	0.000700163924078	
2.14	0.000862006835897	0.202248560961	0.00170410422579	0.312359595964	0.000687545467008	
2.16	0.000844883517424	0.202130753656	0.00166794783426	0.311993741807	0.000675266349121	
2.18	0.000828265625057	0.202015344264	0.00163293058423	0.311635849701	0.00066331447035	
2.2	0.000812133452635	0.201902260265	0.00159900510074	0.311285662213	0.000651678266794	
2.22	0.000796468245535	0.201791432037	0.00156612644722	0.310942932899	0.00064034668239	
2.24	0.000781252146043	0.201682792709	0.00153425197632	0.31060742573	0.000629309142309	
2.26	0.000766468142347	0.201576278032	0.00150334119133	0.310278914538	0.000618555527971	
2.28	0.000752100020886	0.201471826245	0.00147335561734	0.309957182516	0.000608076153572	
2.3	0.000738132321808	0.201369377961	0.00144425868123	0.309642021727	0.000597861743998	
2.32	0.000724550297289	0.201268876053	0.00141601559994	0.309333232665	0.000587903414053	
2.34	0.000711339872532	0.201170265544	0.00138859327635	0.309030623826	0.000578192648907	
2.36	0.000698487609226	0.201073493511	0.0013619602021	0.308734011309	0.000568721285674	
2.38	0.000685980671305	0.200978508988	0.00133608636694	0.308443218449	0.000559481496061	
2.4	0.000673806792838	0.200885262875	0.001310943174	0.308158075455	0.00055046577	
2.42	0.000661954247894	0.200793707858	0.00128650336068	0.307878419088	0.000541666900216	
2.44	0.000650411822259	0.200703798321	0.00126274092458	0.30760409234	0.000533077967662	
2.46	0.000639168786855	0.20061549028	0.00123963105421	0.307334944144	0.000524692327758	
2.48	0.00062821487277	0.2005287413	0.00121715006417	0.307070829094	0.000516503597406	
2.5	0.000617540247761	0.200443510438	0.00119527533428	0.30681160718	0.000508505642705	
2.52	0.000607135494158	0.200359758168	0.00117398525265	0.306557143544	0.000500692567346	
2.54	0.000596991588055	0.200277446328	0.00115325916217	0.306307308242	0.000493058701622	
2.56	0.000587099879707	0.200196538058	0.00113307731035	0.306061976022	0.000485598592041	
2.58	0.00057745207507	0.200116997745	0.00111342080216	0.305821026117	0.00047830699148	
2.6	0.000568040218375	0.200038790972	0.00109427155574	0.305584342041	0.000471178849867	
2.62	0.000558856675711	0.199961884467	0.00107561226077	0.305351811404	0.000464209305347	
2.64	0.000549894119513	0.199886246056	0.00105742633928	0.305123325735	0.000457393675908	
2.66	0.000541145513928	0.199811844618	0.00103969790876	0.304898780308	0.000450727451442	
2.68	0.000532604100984	0.199738650044	0.00102241174744	0.304678073985	0.000444206286206	
2.7	0.000524263387517	0.199666633192	0.00100555326158	0.304461109062	0.000437825991678	
2.72	0.000516117132819	0.199595765854	0.000989108454615	0.304247791127	0.000431582529761	
2.74	0.00050815933694	0.199526020715	0.000973063898053	0.304038028917	0.000425472006335	
2.76	0.000500384229628	0.199457371318	0.000957406704037	0.303831734195	0.000419490665131	
2.78	0.000492786259856	0.199389792032	0.000942124499424	0.303628821618	0.0004136348819	
2.8	0.000485360085897	0.199323258019	0.000927205401306	0.303429208625	0.000407901158875	
2.82	0.000478100565923	0.199257745207	0.00091263799388	0.303232815323	0.000402286119504	
2.84	0.000471002749095	0.199193230254	0.000898411306581	0.303039564377	0.000396786503427	
2.86	0.000464061867108	0.199129690525	0.000884514793404	0.302849380912	0.00039139916171	
2.88	0.000457273326174	0.199067104067	0.000870938313328	0.302662192415	0.00038612105229	
2.9	0.00045063269941	0.199005449579	0.000857672111798	0.302477928642	0.00038094923565	
2.92	0.000444135719614	0.198944706391	0.000844706803178	0.30229652153	0.000375880870686	
2.94	0.000437778272397	0.19888485444	0.000832033354133	0.302117905113	0.000370913210778	
2.96	0.000431556389667	0.198825874247	0.00081964306787	0.301942015442	0.000366043600031	
2.98	0.000425466243424	0.198767746898	0.000807527569205	0.301768790508	0.000361269469702	
3.0	0.000419504139867	0.198710454021	0.000795678790394	0.301598170168	0.000356588334779	
3.02	0.00041366651379	0.198653977769	0.00078408895768	0.30143009608	0.000351997790727	
3.04	0.00040794992324	0.198598300801	0.000772750578536	0.301264511629	0.00034749551037	
3.06	0.000402351044442	0.198543406262	0.000761656429534	0.301101361869	0.000343079240922	
3.08	0.00039686666696	0.19848927777	0.000750799544834	0.300940593459	0.000338746801147	
3.1	0.00039149368909	0.198435899395	0.000740173205232	0.300782154607	0.000334496078639	
3.12	0.00038622911347	0.198383255647	0.000729770927757	0.300625995012	0.000330325027236	
3.14	0.000381070042897	0.198331331461	0.00071958645577	0.300472065813	0.000326231664531	
3.16	0.000376013676333	0.198280112177	0.000709613749545	0.300320319533	0.000322214069506	
3.18	0.000371057305101	0.198229583536	0.000699846977308	0.300170710039	0.000318270380254	
3.2	0.000366198309256	0.198179731657	0.000690280506699	0.300023192484	0.000314398791812	
3.22	0.000361434154113	0.19813054303	0.000680908896646	0.299877723273	0.000310597554078	
3.24	0.000356762386945	0.198082004504	0.000671726889622	0.299734260011	0.000306864969817	
3.26	0.000352180633818	0.198034103271	0.000662729404256	0.299592761468	0.000303199392759	
3.28	0.000347686596575	0.197986826858	0.000653911528306	0.299453187534	0.000299599225763	
3.3	0.000343278049951	0.197940163116	0.000645268511941	0.299315499188	0.000296062919073	
3.32	0.000338952838813	0.197894100209	0.000636795761341	0.299179658453	0.000292588968632	
3.34	0.000334708875528	0.197848626604	0.000628488832586	0.299045628368	0.000289175914475	
3.36	0.000330544137439	0.197803731061	0.000620343425822	0.298913372953	0.000285822339187	
3.38	0.00032645666445	0.197759402623	0.000612355379697	0.298782857172	0.000282526866415	
3.4	0.000322444556726	0.197715630612	0.000604520666036	0.298654046908	0.000279288159452	
3.42	0.000318505972474	0.197672404612	0.000596835384757	0.298526908932	0.00027610491987	
3.44	0.000314639125832	0.197629714468	0.000589295759018	0.298401410869	0.000272975886213	
3.46	0.000310842284845	0.197587550274	0.000581898130572	0.298277521179	0.000269899832735	
3.48	0.000307113769517	0.197545902369	0.000574638955319	0.298155209123	0.000266875568193	
3.5	0.000303451949959	0.197504761325	0.000567514799066	0.298034444743	0.000263901934691	
3.52	0.0002998552446	0.197464117943	0.000560522333457	0.297915198833	0.000260977806557	
3.54	0.000296322118482	0.197423963245	0.000553658332083	0.297797442919	0.000258102089277	
3.56	0.000292851081618	0.197384288467	0.000546919666758	0.297681149235	0.000255273718464	
3.58	0.000289440687422	0.197345085057	0.00054030330395	0.2975662907	0.000252491658863	
3.6	0.000286089531199	0.197306344659	0.000533806301366	0.297452840897	0.000249754903402	
3.62	0.000282796248698	0.197268059119	0.000527425804679	0.297340774057	0.000247062472274	
3.64	0.000279559514724	0.197230220471	0.000521159044389	0.297230065032	0.000244413412055	
3.66	0.000276378041799	0.197192820933	0.000515003332812	0.297120689284	0.000241806794853	
3.68	0.000273250578888	0.197155852905	0.000508956061205	0.29701262286	0.000239241717493	
3.7	0.000270175910161	0.197119308959	0.000503014696989	0.296905842379	0.00023671730073	
3.72	0.000267152853816	0.197083181839	0.000497176781106	0.296800325014	0.000234232688492	
3.74	0.000264180260938	0.197047464451	0.000491439925462	0.296696048475	0.000231787047145	
3.76	0.00026125701441	0.197012149863	0.000485801810493	0.296592990992	0.000229379564797	
3.78	0.000258382027861	0.196977231299	0.000480260182811	0.296491131304	0.000227009450617	
3.8	0.000255554244657	0.196942702132	0.000474812852954	0.29639044864	0.000224675934179	
3.82	0.000252772636929	0.196908555883	0.000469457693223	0.296290922708	0.00022237826484	
3.84	0.000250036204636	0.196874786217	0.0004641926356	0.296192533678	0.000220115711125	
3.86	0.00024734397467	0.196841386937	0.000459015669751	0.296095262174	0.000217887560146	
3.88	0.000244694999986	0.196808351981	0.000453924841107	0.295999089254	0.000215693117038	
3.9	0.000242088358773	0.19677567542	0.000448918249016	0.295903996406	0.000213531704413	
3.92	0.000239523153645	0.196743351451	0.000443994044968	0.295809965529	0.000211402661834	
3.94	0.000236998510877	0.196711374397	0.000439150430891	0.295716978924	0.000209305345309	
3.96	0.000234513579651	0.196679738703	0.000434385657503	0.295625019286	0.0002072391268	
3.98	0.000232067531347	0.196648438929	0.000429698022733	0.295534069688	0.000205203393754	
4.0	0.000229659558845	0.196617469753	0.000425085870205	0.295444113574	0.000203197548642	
4.02	0.000227288875865	0.196586825964	0.000420547587765	0.295355134748	0.000201221008521	
4.04	0.000224954716318	0.196556502458	0.000416081606081	0.295267117363	0.000199273204609	
4.06	0.000222656333692	0.196526494241	0.000411686397278	0.295180045916	0.000197353581871	
4.08	0.000220393000455	0.19649679642	0.000407360473632	0.295093905232	0.000195461598627	
4.1	0.000218164007473	0.196467404202	0.000403102386313	0.295008680461	0.000193596726159	
4.12	0.000215968663462	0.196438312893	0.00039891072417	0.294924357068	0.00019175844835	
4.14	0.000213806294443	0.196409517896	0.000394784112559	0.294840920822	0.000189946261319	
4.16	0.000211676243236	0.196381014705	0.000390721212217	0.294758357791	0.000188159673075	
4.18	0.000209577868946	0.196352798906	0.000386720718174	0.294676654335	0.000186398203182	
4.2	0.000207510546494	0.196324866174	0.000382781358707	0.294595797093	0.000184661382436	
4.22	0.000205473666143	0.19629721227	0.000378901894324	0.294515772983	0.000182948752548	
4.24	0.00020346663305	0.196269833039	0.000375081116794	0.29443656919	0.000181259865844	
4.26	0.000201488866835	0.196242724408	0.000371317848199	0.29435817316	0.000179594284967	
4.28	0.000199539801154	0.196215882384	0.000367610940034	0.294280572595	0.000177951582597	
4.3	0.000197618883302	0.196189303053	0.000363959272323	0.294203755445	0.000176331341171	
4.32	0.000195725573813	0.196162982577	0.000360361752775	0.294127709902	0.000174733152621	
4.34	0.000193859346087	0.196136917192	0.000356817315967	0.294052424395	0.000173156618113	
4.36	0.000192019686019	0.196111103208	0.000353324922557	0.293977887583	0.000171601347797	
4.38	0.000190206091648	0.196085537003	0.000349883558515	0.293904088349	0.000170066960569	
4.4	0.000188418072814	0.196060215027	0.000346492234396	0.293831015794	0.00016855308383	
4.42	0.000186655150826	0.196035133797	0.000343149984619	0.293758659237	0.000167059353264	
4.44	0.000184916858139	0.196010289894	0.000339855866785	0.2936870082	0.000165585412616	
4.46	0.00018320273805	0.195985679966	0.000336608961012	0.293616052412	0.000164130913478	
4.48	0.000181512344391	0.195961300722	0.00033340836929	0.293545781799	0.000162695515085	
4.5	0.000179845241244	0.195937148934	0.000330253214862	0.293476186483	0.000161278884112	
4.52	0.000178201002655	0.195913221432	0.000327142641621	0.293407256771	0.000159880694478	
4.54	0.000176579212366	0.195889515107	0.000324075813532	0.293338983158	0.000158500627164	
4.56	0.000174979463549	0.195866026905	0.000321051914067	0.293271356318	0.000157138370024	
4.58	0.000173401358552	0.195842753829	0.000318070145664	0.293204367102	0.000155793617611	
4.6	0.000171844508651	0.195819692937	0.000315129729198	0.29313800653	0.000154466071003	
4.62	0.000170308533811	0.19579684134	0.000312229903473	0.293072265794	0.000153155437639	
4.64	0.000168793062452	0.195774196201	0.000309369924731	0.293007136246	0.000151861431154	
4.66	0.000167297731228	0.195751754735	0.000306549066171	0.2929426094	0.000150583771227	
4.68	0.000165822184806	0.195729514204	0.000303766617491	0.292878676926	0.00014932218342	
4.7	0.000164366075654	0.195707471924	0.000301021884437	0.292815330648	0.00014807639904	
4.72	0.000162929063842	0.195685625253	0.000298314188373	0.292752562537	0.000146846154988	
4.74	0.000161510816835	0.1956639716	0.000295642865859	0.292690364713	0.000145631193623	
4.76	0.000160111009308	0.195642508417	0.000293007268247	0.292628729436	0.000144431262628	
4.78	0.000158729322957	0.195621233202	0.000290406761282	0.292567649106	0.000143246114872	
4.8	0.000157365446314	0.195600143496	0.000287840724726	0.29250711626	0.00014207550829	
4.82	0.000156019074578	0.195579236883	0.000285308551986	0.292447123568	0.000140919205754	
4.84	0.000154689909439	0.195558510989	0.000282809649752	0.292387663831	0.000139776974957	
4.86	0.000153377658918	0.19553796348	0.000280343437656	0.292328729976	0.000138648588289	
4.88	0.000152082037201	0.195517592063	0.000277909347928	0.292270315055	0.00013753382273	
4.9	0.000150802764486	0.195497394484	0.000275506825074	0.292212412243	0.000136432459735	
4.92	0.000149539566835	0.195477368526	0.000273135325556	0.292155014833	0.00013534428513	
4.94	0.000148292176019	0.195457512011	0.000270794317487	0.292098116235	0.000134269089004	
4.96	0.000147060329386	0.195437822798	0.000268483280328	0.292041709973	0.000133206665609	
4.98	0.000145843769714	0.195418298781	0.000266201704606	0.291985789683	0.000132156813263	
5.0	0.000144642245081	0.195398937888	0.000263949091626	0.29193034911	0.000131119334251	
5.02	0.000143455508734	0.195379738085	0.000261724953201	0.291875382106	0.000130094034734	
5.04	0.00014228331896	0.195360697368	0.000259528811389	0.291820882627	0.000129080724655	
5.06	0.000141125438967	0.195341813768	0.000257360198234	0.291766844733	0.000128079217655	
5.08	0.000139981636762	0.195323085349	0.000255218655516	0.291713262583	0.000127089330982	
5.1	0.000138851685032	0.195304510205	0.000253103734513	0.291660130433	0.000126110885414	
5.12	0.000137735361037	0.195286086461	0.000251014995761	0.291607442638	0.00012514370517	
5.14	0.000136632446495	0.195267812275	0.000248952008828	0.291555193645	0.000124187617836	
5.16	0.000135542727479	0.195249685832	0.000246914352092	0.291503377994	0.000123242454286	
5.18	0.00013446599431	0.195231705348	0.000244901612523	0.291451990315	0.000122308048608	
5.2	0.000133402041459	0.195213869066	0.000242913385481	0.291401025326	0.00012138423803	
5.22	0.000132350667445	0.195196175259	0.000240949274502	0.291350477832	0.000120470862849	
5.24	0.000131311674744	0.195178622226	0.000239008891109	0.291300342723	0.000119567766362	
5.26	0.000130284869695	0.195161208293	0.000237091854615	0.291250614972	0.000118674794799	
5.28	0.000129270062407	0.195143931814	0.000235197791938	0.291201289632	0.000117791797257	
5.3	0.000128267066674	0.195126791167	0.000233326337421	0.291152361839	0.000116918625634	
5.32	0.00012727569989	0.195109784756	0.000231477132651	0.291103826803	0.000116055134571	
5.34	0.000126295782961	0.195092911011	0.000229649826291	0.291055679814	0.000115201181389	
5.36	0.000125327140232	0.195076168384	0.000227844073912	0.291007916236	0.000114356626027	
5.38	0.000124369599401	0.195059555354	0.000226059537831	0.290960531505	0.000113521330991	
5.4	0.000123422991446	0.195043070422	0.000224295886952	0.290913521131	0.000112695161292	
5.42	0.000122487150549	0.19502671211	0.000222552796614	0.290866880695	0.000111877984393	
5.44	0.000121561914026	0.195010478967	0.00022082994844	0.290820605846	0.000111069670158	
5.46	0.000120647122253	0.19499436956	0.000219127030191	0.290774692302	0.000110270090797	
5.48	0.000119742618597	0.19497838248	0.000217443735629	0.290729135846	0.000109479120816	
5.5	0.000118848249353	0.194962516339	0.000215779764372	0.290683932328	0.000108696636969	
5.52	0.000117963863674	0.194946769769	0.000214134821767	0.290639077661	0.000107922518209	
5.54	0.00011708931351	0.194931141425	0.000212508618754	0.290594567823	0.000107156645641	
5.56	0.000116224453546	0.194915629978	0.000210900871743	0.290550398851	0.000106398902476	
5.58	0.00011536914114	0.194900234123	0.000209311302489	0.290506566843	0.000105649173986	
5.6	0.000114523236265	0.194884952572	0.000207739637969	0.290463067957	0.000104907347462	
5.62	0.000113686601454	0.194869784057	0.000206185610269	0.29041989841	0.000104173312171	
5.64	0.00011285910174	0.194854727328	0.000204648956468	0.290377054475	0.000103446959313	
5.66	0.000112040604604	0.194839781153	0.000203129418524	0.29033453248	0.000102728181982	
5.68	0.00011123097992	0.19482494432	0.000201626743172	0.29029232881	0.000102016875126	
5.7	0.000110430099908	0.194810215633	0.00020014068181	0.290250439904	0.000101312935511	
5.72	0.000109637839078	0.194795593913	0.000198670990405	0.290208862251	0.000100616261678	
5.74	0.000108854074183	0.194781078	0.000197217429387	0.290167592396	9.99267539121e-05	
5.76	0.000108078684173	0.194766666749	0.00019577976355	0.290126626932	9.92443142025e-05	
5.78	0.000107311550144	0.194752359032	0.000194357761965	0.290085962504	9.85688462103e-05	
5.8	0.000106552555297	0.194738153737	0.000192951197878	0.290045595804	9.79002552331e-05	
5.82	0.000105801584889	0.194724049768	0.000191559848626	0.290005523575	9.72384481721e-05	
5.84	0.000105058526194	0.194710046045	0.000190183495542	0.289965742605	9.65833334994e-05	
5.86	0.000104323268459	0.194696141503	0.000188821923879	0.289926249729	9.59348212265e-05	
5.88	0.00010359570286	0.194682335092	0.000187474922717	0.28988704183	9.52928228732e-05	
5.9	0.000102875722466	0.194668625776	0.000186142284887	0.289848115832	9.46572514374e-05	
5.92	0.000102163222197	0.194655012535	0.000184823806887	0.289809468706	9.40280213654e-05	
5.94	0.000101458098787	0.194641494362	0.000183519288808	0.289771097466	9.34050485234e-05	
5.96	0.000100760250745	0.194628070265	0.000182228534256	0.289732999167	9.27882501687e-05	
5.98	0.000100069578322	0.194614739265	0.00018095135028	0.289695170906	9.21775449228e-05	
6.0	9.93859834684e-05	0.194601500397	0.000179687547297	0.289657609823	9.15728527441e-05	
6.02	9.87093698083e-05	0.194588352709	0.000178436939024	0.289620313096	9.09740949018e-05	
6.04	9.80396425976e-05	0.194575295262	0.00017719934241	0.289583277944	9.038119395e-05	
6.06	9.7376708696e-05	0.19456232713	0.000175974577564	0.289546501624	8.97940737029e-05	
6.08	9.67204765313e-05	0.1945494474	0.000174762467698	0.289509981432	8.92126592098e-05	
6.1	9.60708560702e-05	0.194536655171	0.000173562839054	0.289473714701	8.86368767318e-05	
6.12	9.54277587856e-05	0.194523949555	0.000172375520849	0.289437698801	8.80666537176e-05	
6.14	9.47910976279e-05	0.194511329673	0.000171200345209	0.289401931139	8.75019187813e-05	
6.16	9.41607869937e-05	0.194498794663	0.000170037147115	0.289366409155	8.69426016795e-05	
6.18	9.35367426996e-05	0.194486343669	0.000168885764339	0.289331130328	8.63886332895e-05	
6.2	9.29188819515e-05	0.19447397585	0.000167746037392	0.289296092168	8.58399455883e-05	
6.22	9.23071233186e-05	0.194461690376	0.000166617809467	0.289261292222	8.5296471631e-05	
6.24	9.17013867066e-05	0.194449486427	0.000165500926384	0.289226728067	8.47581455308e-05	
6.26	9.11015933302e-05	0.194437363194	0.000164395236542	0.289192397315	8.4224902439e-05	
6.28	9.05076656892e-05	0.194425319878	0.000163300590859	0.289158297608	8.3696678525e-05	
6.3	8.99195275424e-05	0.194413355693	0.000162216842731	0.289124426624	8.31734109578e-05	
6.32	8.93371038832e-05	0.19440146986	0.000161143847977	0.289090782066	8.26550378866e-05	
6.34	8.87603209159e-05	0.194389661612	0.000160081464793	0.289057361673	8.2141498423e-05	
6.36	8.8189106032e-05	0.194377930193	0.000159029553705	0.289024163211	8.16327326228e-05	
6.38	8.76233877883e-05	0.194366274855	0.000157987977523	0.288991184476	8.11286814685e-05	
6.4	8.70630958832e-05	0.194354694859	0.000156956601296	0.288958423293	8.06292868523e-05	
6.42	8.65081611357e-05	0.194343189478	0.000155935292268	0.288925877517	8.01344915591e-05	
6.44	8.5958515464e-05	0.194331757994	0.000154923919839	0.288893545031	7.96442392503e-05	
6.46	8.54140918642e-05	0.194320399695	0.000153922355517	0.288861423743	7.91584744476e-05	
6.48	8.48748243903e-05	0.194309113881	0.000152930472881	0.288829511591	7.86771425171e-05	
6.5	8.43406481341e-05	0.194297899862	0.000151948147541	0.288797806539	7.82001896542e-05	
6.52	8.38114992052e-05	0.194286756953	0.000150975257098	0.288766306576	7.77275628685e-05	
6.54	8.32873147129e-05	0.194275684481	0.000150011681107	0.28873500972	7.72592099689e-05	
6.56	8.27680327467e-05	0.19426468178	0.000149057301038	0.288703914011	7.67950795492e-05	
6.58	8.22535923583e-05	0.194253748192	0.00014811200024	0.288673017517	7.63351209739e-05	
6.6	8.17439335431e-05	0.194242883068	0.000147175663909	0.288642318329	7.58792843646e-05	
6.62	8.1238997224e-05	0.194232085767	0.000146248179046	0.288611814562	7.54275205862e-05	
6.64	8.07387252334e-05	0.194221355656	0.000145329434429	0.288581504357	7.49797812338e-05	
6.66	8.02430602961e-05	0.19421069211	0.000144419320577	0.288551385877	7.45360186195e-05	
6.68	7.97519460137e-05	0.19420009451	0.00014351772972	0.288521457307	7.40961857599e-05	
6.7	7.92653268482e-05	0.194189562249	0.000142624555761	0.288491716857	7.36602363634e-05	
6.72	7.87831481065e-05	0.194179094721	0.000141739694252	0.288462162759	7.32281248184e-05	
6.74	7.83053559245e-05	0.194168691334	0.000140863042359	0.288432793267	7.27998061806e-05	
6.76	7.78318972525e-05	0.194158351498	0.000139994498834	0.288403606656	7.23752361624e-05	
6.78	7.73627198405e-05	0.194148074634	0.000139133963984	0.288374601222	7.19543711201e-05	
6.8	7.68977722236e-05	0.194137860167	0.000138281339645	0.288345775284	7.15371680438e-05	
6.82	7.64370037079e-05	0.194127707532	0.000137436529152	0.288317127181	7.11235845457e-05	
6.84	7.59803643568e-05	0.194117616168	0.000136599437311	0.288288655272	7.07135788496e-05	
6.86	7.55278049772e-05	0.194107585523	0.000135769970374	0.288260357936	7.03071097802e-05	
6.88	7.50792771066e-05	0.19409761505	0.000134948036014	0.288232233572	6.9904136753e-05	
6.9	7.46347329999e-05	0.194087704209	0.000134133543294	0.288204280599	6.95046197636e-05	
6.92	7.41941256168e-05	0.194077852466	0.000133326402647	0.288176497454	6.91085193782e-05	
6.94	7.37574086094e-05	0.194068059295	0.00013252652585	0.288148882595	6.87157967238e-05	
6.96	7.33245363096e-05	0.194058324176	0.000131733825997	0.288121434498	6.83264134786e-05	
6.98	7.28954637177e-05	0.194048646592	0.000130948217481	0.288094151655	6.79403318624e-05	
7.0	7.24701464903e-05	0.194039026036	0.000130169615967	0.288067032578	6.75575146276e-05	
7.02	7.20485409293e-05	0.194029462005	0.000129397938367	0.288040075798	6.71779250503e-05	
7.04	7.16306039701e-05	0.194019954002	0.000128633102825	0.288013279861	6.68015269214e-05	
7.06	7.12162931709e-05	0.194010501537	0.000127875028689	0.287986643333	6.64282845377e-05	
7.08	7.08055667024e-05	0.194001104123	0.000127123636493	0.287960164795	6.60581626937e-05	
7.1	7.03983833359e-05	0.193991761282	0.000126378847932	0.287933842844	6.56911266732e-05	
7.12	6.99947024344e-05	0.19398247254	0.00012564058585	0.287907676097	6.53271422408e-05	
7.14	6.95944839417e-05	0.193973237428	0.00012490877421	0.287881663183	6.49661756347e-05	
7.16	6.91976883729e-05	0.193964055482	0.000124183338082	0.287855802751	6.46081935578e-05	
7.18	6.88042768037e-05	0.193954926245	0.000123464203619	0.287830093463	6.42531631708e-05	
7.2	6.84142108622e-05	0.193945849265	0.000122751298041	0.287804533999	6.39010520843e-05	
7.22	6.80274527184e-05	0.193936824094	0.000122044549617	0.287779123052	6.35518283514e-05	
7.24	6.76439650761e-05	0.193927850289	0.000121343887642	0.28775385933	6.32054604605e-05	
7.26	6.72637111627e-05	0.193918927414	0.000120649242428	0.287728741559	6.28619173281e-05	
7.28	6.68866547211e-05	0.193910055035	0.000119960545277	0.287703768477	6.25211682916e-05	
7.3	6.65127600013e-05	0.193901232727	0.000119277728472	0.287678938837	6.2183183103e-05	
7.32	6.61419917511e-05	0.193892460064	0.000118600725255	0.287654251407	6.18479319214e-05	
7.34	6.57743152087e-05	0.193883736632	0.000117929469814	0.287629704968	6.15153853069e-05	
7.36	6.54096960938e-05	0.193875062014	0.000117263897264	0.287605298316	6.11855142139e-05	
7.38	6.50481006001e-05	0.193866435803	0.000116603943635	0.28758103026	6.08582899849e-05	
7.4	6.46894953871e-05	0.193857857596	0.000115949545853	0.287556899623	6.05336843439e-05	
7.42	6.43338475728e-05	0.193849326992	0.000115300641728	0.28753290524	6.02116693905e-05	
7.44	6.39811247257e-05	0.193840843596	0.000114657169936	0.287509045961	5.98922175936e-05	
7.46	6.36312948578e-05	0.193832407017	0.000114019070009	0.287485320648	5.95753017859e-05	
7.48	6.32843264174e-05	0.193824016869	0.000113386282316	0.287461728175	5.92608951576e-05	
7.5	6.29401882815e-05	0.19381567277	0.000112758748051	0.28743826743	5.8948971251e-05	
7.52	6.25988497493e-05	0.193807374341	0.000112136409219	0.287414937312	5.86395039547e-05	
7.54	6.2260280535e-05	0.193799121209	0.000111519208627	0.287391736734	5.8332467498e-05	
7.56	6.19244507614e-05	0.193790913004	0.000110907089862	0.287368664619	5.80278364457e-05	
7.58	6.15913309528e-05	0.193782749359	0.000110299997286	0.287345719904	5.77255856925e-05	
7.6	6.12608920296e-05	0.193774629913	0.00010969787602	0.287322901535	5.74256904581e-05	
7.62	6.09331053004e-05	0.193766554308	0.000109100671931	0.287300208472	5.71281262814e-05	
7.64	6.06079424571e-05	0.19375852219	0.000108508331621	0.287277639686	5.68328690161e-05	
7.66	6.02853755684e-05	0.193750533208	0.000107920802415	0.287255194158	5.65398948254e-05	
7.68	5.99653770731e-05	0.193742587016	0.000107338032352	0.287232870881	5.62491801769e-05	
7.7	5.96479197756e-05	0.193734683271	0.000106759970165	0.287210668859	5.59607018382e-05	
7.72	5.93329768385e-05	0.193726821634	0.000106186565281	0.287188587107	5.56744368715e-05	
7.74	5.90205217785e-05	0.193719001769	0.000105617767801	0.28716662465	5.53903626295e-05	
7.76	5.87105284595e-05	0.193711223344	0.000105053528493	0.287144780524	5.51084567507e-05	
7.78	5.84029710881e-05	0.19370348603	0.000104493798783	0.287123053774	5.48286971543e-05	
7.8	5.80978242076e-05	0.193695789503	0.000103938530739	0.287101443458	5.45510620363e-05	
7.82	5.77950626932e-05	0.193688133441	0.000103387677066	0.287079948641	5.42755298648e-05	
7.84	5.74946617467e-05	0.193680517525	0.000102841191094	0.287058568401	5.40020793756e-05	
7.86	5.71965968906e-05	0.19367294144	0.000102299026769	0.287037301823	5.37306895679e-05	
7.88	5.69008439649e-05	0.193665404876	0.00010176113864	0.287016148003	5.34613397001e-05	
7.9	5.66073791205e-05	0.193657907522	0.000101227481854	0.286995106047	5.31940092855e-05	
7.92	5.63161788148e-05	0.193650449075	0.000100698012144	0.28697417507	5.29286780881e-05	
7.94	5.6027219808e-05	0.193643029232	0.00010017268582	0.286953354196	5.26653261185e-05	
7.96	5.57404791573e-05	0.193635647694	9.96514597615e-05	0.286932642558	5.24039336297e-05	
7.98	5.54559342125e-05	0.193628304165	9.91342914061e-05	0.286912039299	5.21444811131e-05	
8.0	5.51735626118e-05	0.193620998353	9.86211387433e-05	0.28689154357	5.18869492945e-05	
8.02	5.48933422779e-05	0.193613729967	9.81119603044e-05	0.286871154532	5.16313191298e-05	
8.04	5.46152514126e-05	0.193606498721	9.76067151544e-05	0.286850871354	5.13775718013e-05	
8.06	5.43392684928e-05	0.19359930433	9.71053628847e-05	0.286830693213	5.11256887134e-05	
8.08	5.40653722679e-05	0.193592146514	9.6607863604e-05	0.286810619296	5.08756514889e-05	
8.1	5.37935417529e-05	0.193585024995	9.61141779305e-05	0.286790648796	5.06274419647e-05	
8.12	5.35237562269e-05	0.193577939497	9.56242669843e-05	0.286770780917	5.03810421879e-05	
8.14	5.3255995228e-05	0.193570889747	9.51380923799e-05	0.28675101487	5.01364344115e-05	
8.16	5.29902385496e-05	0.193563875475	9.46556162189e-05	0.286731349873	4.98936010909e-05	
8.18	5.27264662363e-05	0.193556896416	9.41768010812e-05	0.286711785154	4.9652524879e-05	
8.2	5.24646585805e-05	0.193549952303	9.37016100196e-05	0.286692319948	4.94131886224e-05	
8.22	5.22047961192e-05	0.193543042875	9.32300065516e-05	0.286672953497	4.91755753572e-05	
8.24	5.19468596293e-05	0.193536167873	9.27619546527e-05	0.286653685052	4.89396683045e-05	
8.26	5.16908301242e-05	0.19352932704	9.22974187491e-05	0.28663451387	4.87054508656e-05	
8.28	5.14366888519e-05	0.193522520122	9.1836363712e-05	0.286615439216	4.84729066181e-05	
