Temperature 	 Sum 	  Maxval 	 R 
386.94	 3.18325e+09	 41617	 0
386.03	 3.17667e+09	 38700	 0
386.03	 3.17667e+09	 38700	 0
386.03	 3.17667e+09	 38700	 0
386.03	 3.17667e+09	 38700	 0
386.03	 3.17667e+09	 38700	 0
386.03	 3.17667e+09	 38700	 0
386.03	 3.17667e+09	 38700	 0
386.03	 3.17667e+09	 38700	 0
386.03	 3.17667e+09	 38700	 0
386.03	 3.17667e+09	 38700	 0
386.03	 3.17667e+09	 38700	 0
385.13	 3.17752e+09	 39545	 0
385.13	 3.17752e+09	 39545	 0
385.13	 3.17752e+09	 39545	 0
385.13	 3.17752e+09	 39545	 0
385.13	 3.17752e+09	 39545	 0
385.13	 3.17752e+09	 39545	 0
385.13	 3.17752e+09	 39545	 0
385.13	 3.17752e+09	 39545	 0
385.13	 3.17752e+09	 39545	 0
385.13	 3.17752e+09	 39545	 0
385.13	 3.17752e+09	 39545	 0
384.24	 3.17702e+09	 40126	 0
384.24	 3.17702e+09	 40126	 0
384.24	 3.17702e+09	 40126	 0
384.24	 3.17702e+09	 40126	 0
384.24	 3.17702e+09	 40126	 0
384.24	 3.17702e+09	 40126	 0
384.24	 3.17702e+09	 40126	 0
384.24	 3.17702e+09	 40126	 0
384.24	 3.17702e+09	 40126	 0
384.24	 3.17702e+09	 40126	 0
384.24	 3.17702e+09	 40126	 0
383.38	 3.17642e+09	 40663	 0
383.38	 3.17642e+09	 40663	 0
383.38	 3.17642e+09	 40663	 0
383.38	 3.17642e+09	 40663	 0
383.38	 3.17642e+09	 40663	 0
383.38	 3.17642e+09	 40663	 0
383.38	 3.17642e+09	 40663	 0
383.38	 3.17642e+09	 40663	 0
383.38	 3.17642e+09	 40663	 0
383.38	 3.17642e+09	 40663	 0
383.38	 3.17642e+09	 40663	 0
382.52	 3.1785e+09	 40819	 0
382.52	 3.1785e+09	 40819	 0
382.52	 3.1785e+09	 40819	 0
382.52	 3.1785e+09	 40819	 0
382.52	 3.1785e+09	 40819	 0
382.52	 3.1785e+09	 40819	 0
382.52	 3.1785e+09	 40819	 0
382.52	 3.1785e+09	 40819	 0
382.52	 3.1785e+09	 40819	 0
382.52	 3.1785e+09	 40819	 0
382.52	 3.1785e+09	 40819	 0
381.68	 3.17868e+09	 40047	 0
381.68	 3.17868e+09	 40047	 0
381.68	 3.17868e+09	 40047	 0
381.68	 3.17868e+09	 40047	 0
381.68	 3.17868e+09	 40047	 0
381.68	 3.17868e+09	 40047	 0
381.68	 3.17868e+09	 40047	 0
381.68	 3.17868e+09	 40047	 0
381.68	 3.17868e+09	 40047	 0
381.68	 3.17868e+09	 40047	 0
381.68	 3.17868e+09	 40047	 0
380.31	 3.18112e+09	 40027	 0
380.31	 3.18112e+09	 40027	 0
380.31	 3.18112e+09	 40027	 0
380.31	 3.18112e+09	 40027	 0
380.31	 3.18112e+09	 40027	 0
380.31	 3.18112e+09	 40027	 0
380.31	 3.18112e+09	 40027	 0
380.31	 3.18112e+09	 40027	 0
380.31	 3.18112e+09	 40027	 0
380.31	 3.18112e+09	 40027	 0
380.31	 3.18112e+09	 40027	 0
379.52	 3.1803e+09	 43410	 0
379.52	 3.1803e+09	 43410	 0
379.52	 3.1803e+09	 43410	 0
379.52	 3.1803e+09	 43410	 0
379.52	 3.1803e+09	 43410	 0
379.52	 3.1803e+09	 43410	 0
379.52	 3.1803e+09	 43410	 0
379.52	 3.1803e+09	 43410	 0
379.52	 3.1803e+09	 43410	 0
379.52	 3.1803e+09	 43410	 0
379.52	 3.1803e+09	 43410	 0
378.72	 3.18056e+09	 42794	 0
378.72	 3.18056e+09	 42794	 0
378.72	 3.18056e+09	 42794	 0
378.72	 3.18056e+09	 42794	 0
378.72	 3.18056e+09	 42794	 0
378.72	 3.18056e+09	 42794	 0
378.72	 3.18056e+09	 42794	 0
378.72	 3.18056e+09	 42794	 0
378.72	 3.18056e+09	 42794	 0
378.72	 3.18056e+09	 42794	 0
378.72	 3.18056e+09	 42794	 0
377.94	 3.18113e+09	 42263	 0
377.94	 3.18113e+09	 42263	 0
377.94	 3.18113e+09	 42263	 0
377.94	 3.18113e+09	 42263	 0
377.94	 3.18113e+09	 42263	 0
377.94	 3.18113e+09	 42263	 0
377.94	 3.18113e+09	 42263	 0
377.94	 3.18113e+09	 42263	 0
377.94	 3.18113e+09	 42263	 0
377.94	 3.18113e+09	 42263	 0
377.94	 3.18113e+09	 42263	 0
377.16	 3.18277e+09	 46006	 0
377.16	 3.18277e+09	 46006	 0
377.16	 3.18277e+09	 46006	 0
377.16	 3.18277e+09	 46006	 0
377.16	 3.18277e+09	 46006	 0
377.16	 3.18277e+09	 46006	 0
377.16	 3.18277e+09	 46006	 0
377.16	 3.18277e+09	 46006	 0
377.16	 3.18277e+09	 46006	 0
377.16	 3.18277e+09	 46006	 0
377.16	 3.18277e+09	 46006	 0
376.4	 3.18209e+09	 44389	 0
376.4	 3.18209e+09	 44389	 0
376.4	 3.18209e+09	 44389	 0
376.4	 3.18209e+09	 44389	 0
376.4	 3.18209e+09	 44389	 0
376.4	 3.18209e+09	 44389	 0
376.4	 3.18209e+09	 44389	 0
376.4	 3.18209e+09	 44389	 0
376.4	 3.18209e+09	 44389	 0
376.4	 3.18209e+09	 44389	 0
376.4	 3.18209e+09	 44389	 0
375.65	 3.1795e+09	 38271	 0
375.65	 3.1795e+09	 38271	 0
375.65	 3.1795e+09	 38271	 0
375.65	 3.1795e+09	 38271	 0
375.65	 3.1795e+09	 38271	 0
375.65	 3.1795e+09	 38271	 0
375.65	 3.1795e+09	 38271	 0
375.65	 3.1795e+09	 38271	 0
375.65	 3.1795e+09	 38271	 0
375.65	 3.1795e+09	 38271	 0
375.65	 3.1795e+09	 38271	 0
374.91	 3.17909e+09	 35858	 0
374.91	 3.17909e+09	 35858	 0
374.91	 3.17909e+09	 35858	 0
374.91	 3.17909e+09	 35858	 0
374.91	 3.17909e+09	 35858	 0
374.91	 3.17909e+09	 35858	 0
374.91	 3.17909e+09	 35858	 0
374.91	 3.17909e+09	 35858	 0
374.91	 3.17909e+09	 35858	 0
374.91	 3.17909e+09	 35858	 0
374.91	 3.17909e+09	 35858	 0
374.17	 3.17241e+09	 35051	 0
374.17	 3.17241e+09	 35051	 0
374.17	 3.17241e+09	 35051	 0
374.17	 3.17241e+09	 35051	 0
374.17	 3.17241e+09	 35051	 0
374.17	 3.17241e+09	 35051	 0
374.17	 3.17241e+09	 35051	 0
374.17	 3.17241e+09	 35051	 0
374.17	 3.17241e+09	 35051	 0
374.17	 3.17241e+09	 35051	 0
374.17	 3.17241e+09	 35051	 0
373.47	 3.17402e+09	 35785	 0
373.47	 3.17402e+09	 35785	 0
373.47	 3.17402e+09	 35785	 0
373.47	 3.17402e+09	 35785	 0
373.47	 3.17402e+09	 35785	 0
373.47	 3.17402e+09	 35785	 0
373.47	 3.17402e+09	 35785	 0
373.47	 3.17402e+09	 35785	 0
373.47	 3.17402e+09	 35785	 0
373.47	 3.17402e+09	 35785	 0
373.47	 3.17402e+09	 35785	 0
372.74	 3.17547e+09	 30236	 0
372.74	 3.17547e+09	 30236	 0
372.74	 3.17547e+09	 30236	 0
372.74	 3.17547e+09	 30236	 0
372.74	 3.17547e+09	 30236	 0
372.74	 3.17547e+09	 30236	 0
372.74	 3.17547e+09	 30236	 0
372.74	 3.17547e+09	 30236	 0
372.74	 3.17547e+09	 30236	 0
372.74	 3.17547e+09	 30236	 0
372.74	 3.17547e+09	 30236	 0
372.04	 3.17581e+09	 29013	 0
372.04	 3.17581e+09	 29013	 0
372.04	 3.17581e+09	 29013	 0
372.04	 3.17581e+09	 29013	 0
372.04	 3.17581e+09	 29013	 0
372.04	 3.17581e+09	 29013	 0
372.04	 3.17581e+09	 29013	 0
372.04	 3.17581e+09	 29013	 0
372.04	 3.17581e+09	 29013	 0
372.04	 3.17581e+09	 29013	 0
372.04	 3.17581e+09	 29013	 0
371.36	 3.17747e+09	 34031	 0
371.36	 3.17747e+09	 34031	 0
371.36	 3.17747e+09	 34031	 0
371.36	 3.17747e+09	 34031	 0
371.36	 3.17747e+09	 34031	 0
371.36	 3.17747e+09	 34031	 0
371.36	 3.17747e+09	 34031	 0
371.36	 3.17747e+09	 34031	 0
371.36	 3.17747e+09	 34031	 0
371.36	 3.17747e+09	 34031	 0
371.36	 3.17747e+09	 34031	 0
370.68	 3.17664e+09	 33514	 0
370.68	 3.17664e+09	 33514	 0
370.68	 3.17664e+09	 33514	 0
370.68	 3.17664e+09	 33514	 0
370.68	 3.17664e+09	 33514	 0
370.68	 3.17664e+09	 33514	 0
370.68	 3.17664e+09	 33514	 0
370.68	 3.17664e+09	 33514	 0
370.68	 3.17664e+09	 33514	 0
370.68	 3.17664e+09	 33514	 0
370.68	 3.17664e+09	 33514	 0
369.59	 3.17884e+09	 35815	 0
369.59	 3.17884e+09	 35815	 0
369.59	 3.17884e+09	 35815	 0
369.59	 3.17884e+09	 35815	 0
369.59	 3.17884e+09	 35815	 0
369.59	 3.17884e+09	 35815	 0
369.59	 3.17884e+09	 35815	 0
369.59	 3.17884e+09	 35815	 0
369.59	 3.17884e+09	 35815	 0
369.59	 3.17884e+09	 35815	 0
369.59	 3.17884e+09	 35815	 0
368.93	 3.17839e+09	 38450	 0
368.93	 3.17839e+09	 38450	 0
368.93	 3.17839e+09	 38450	 0
368.93	 3.17839e+09	 38450	 0
368.93	 3.17839e+09	 38450	 0
368.93	 3.17839e+09	 38450	 0
368.93	 3.17839e+09	 38450	 0
368.93	 3.17839e+09	 38450	 0
368.93	 3.17839e+09	 38450	 0
368.93	 3.17839e+09	 38450	 0
368.93	 3.17839e+09	 38450	 0
368.28	 3.17507e+09	 41527	 0
368.28	 3.17507e+09	 41527	 0
368.28	 3.17507e+09	 41527	 0
368.28	 3.17507e+09	 41527	 0
368.28	 3.17507e+09	 41527	 0
368.28	 3.17507e+09	 41527	 0
368.28	 3.17507e+09	 41527	 0
368.28	 3.17507e+09	 41527	 0
368.28	 3.17507e+09	 41527	 0
368.28	 3.17507e+09	 41527	 0
368.28	 3.17507e+09	 41527	 0
367.65	 3.17485e+09	 43304	 0
367.65	 3.17485e+09	 43304	 0
367.65	 3.17485e+09	 43304	 0
367.65	 3.17485e+09	 43304	 0
367.65	 3.17485e+09	 43304	 0
367.65	 3.17485e+09	 43304	 0
367.65	 3.17485e+09	 43304	 0
367.65	 3.17485e+09	 43304	 0
367.65	 3.17485e+09	 43304	 0
367.65	 3.17485e+09	 43304	 0
367.65	 3.17485e+09	 43304	 0
367.02	 3.17439e+09	 38343	 0
367.02	 3.17439e+09	 38343	 0
367.02	 3.17439e+09	 38343	 0
367.02	 3.17439e+09	 38343	 0
367.02	 3.17439e+09	 38343	 0
367.02	 3.17439e+09	 38343	 0
367.02	 3.17439e+09	 38343	 0
367.02	 3.17439e+09	 38343	 0
367.02	 3.17439e+09	 38343	 0
367.02	 3.17439e+09	 38343	 0
367.02	 3.17439e+09	 38343	 0
366.4	 3.17603e+09	 43889	 0
366.4	 3.17603e+09	 43889	 0
366.4	 3.17603e+09	 43889	 0
366.4	 3.17603e+09	 43889	 0
366.4	 3.17603e+09	 43889	 0
366.4	 3.17603e+09	 43889	 0
366.4	 3.17603e+09	 43889	 0
366.4	 3.17603e+09	 43889	 0
366.4	 3.17603e+09	 43889	 0
366.4	 3.17603e+09	 43889	 0
366.4	 3.17603e+09	 43889	 0
365.78	 3.17186e+09	 43697	 0
365.78	 3.17186e+09	 43697	 0
365.78	 3.17186e+09	 43697	 0
365.78	 3.17186e+09	 43697	 0
365.78	 3.17186e+09	 43697	 0
365.78	 3.17186e+09	 43697	 0
365.78	 3.17186e+09	 43697	 0
365.78	 3.17186e+09	 43697	 0
365.78	 3.17186e+09	 43697	 0
365.78	 3.17186e+09	 43697	 0
365.78	 3.17186e+09	 43697	 0
365.18	 3.17482e+09	 43271	 0
365.18	 3.17482e+09	 43271	 0
365.18	 3.17482e+09	 43271	 0
365.18	 3.17482e+09	 43271	 0
365.18	 3.17482e+09	 43271	 0
365.18	 3.17482e+09	 43271	 0
365.18	 3.17482e+09	 43271	 0
365.18	 3.17482e+09	 43271	 0
365.18	 3.17482e+09	 43271	 0
365.18	 3.17482e+09	 43271	 0
365.18	 3.17482e+09	 43271	 0
364.58	 3.17379e+09	 44923	 0
364.58	 3.17379e+09	 44923	 0
364.58	 3.17379e+09	 44923	 0
364.58	 3.17379e+09	 44923	 0
364.58	 3.17379e+09	 44923	 0
364.58	 3.17379e+09	 44923	 0
364.58	 3.17379e+09	 44923	 0
364.58	 3.17379e+09	 44923	 0
364.58	 3.17379e+09	 44923	 0
364.58	 3.17379e+09	 44923	 0
364.58	 3.17379e+09	 44923	 0
363.99	 3.1695e+09	 38026	 0
363.99	 3.1695e+09	 38026	 0
363.99	 3.1695e+09	 38026	 0
363.99	 3.1695e+09	 38026	 0
363.99	 3.1695e+09	 38026	 0
363.99	 3.1695e+09	 38026	 0
363.99	 3.1695e+09	 38026	 0
363.99	 3.1695e+09	 38026	 0
363.99	 3.1695e+09	 38026	 0
363.99	 3.1695e+09	 38026	 0
363.99	 3.1695e+09	 38026	 0
363.41	 3.16937e+09	 41727	 0
363.41	 3.16937e+09	 41727	 0
363.41	 3.16937e+09	 41727	 0
363.41	 3.16937e+09	 41727	 0
363.41	 3.16937e+09	 41727	 0
363.41	 3.16937e+09	 41727	 0
363.41	 3.16937e+09	 41727	 0
363.41	 3.16937e+09	 41727	 0
363.41	 3.16937e+09	 41727	 0
363.41	 3.16937e+09	 41727	 0
363.41	 3.16937e+09	 41727	 0
362.84	 3.17293e+09	 44239	 0
362.84	 3.17293e+09	 44239	 0
362.84	 3.17293e+09	 44239	 0
362.84	 3.17293e+09	 44239	 0
362.84	 3.17293e+09	 44239	 0
362.84	 3.17293e+09	 44239	 0
362.84	 3.17293e+09	 44239	 0
362.84	 3.17293e+09	 44239	 0
362.84	 3.17293e+09	 44239	 0
362.84	 3.17293e+09	 44239	 0
362.84	 3.17293e+09	 44239	 0
362.29	 3.17483e+09	 43497	 0
362.29	 3.17483e+09	 43497	 0
362.29	 3.17483e+09	 43497	 0
362.29	 3.17483e+09	 43497	 0
362.29	 3.17483e+09	 43497	 0
362.29	 3.17483e+09	 43497	 0
362.29	 3.17483e+09	 43497	 0
362.29	 3.17483e+09	 43497	 0
362.29	 3.17483e+09	 43497	 0
362.29	 3.17483e+09	 43497	 0
362.29	 3.17483e+09	 43497	 0
361.72	 3.1705e+09	 40788	 0
361.72	 3.1705e+09	 40788	 0
361.72	 3.1705e+09	 40788	 0
361.72	 3.1705e+09	 40788	 0
361.72	 3.1705e+09	 40788	 0
361.72	 3.1705e+09	 40788	 0
361.72	 3.1705e+09	 40788	 0
361.72	 3.1705e+09	 40788	 0
361.72	 3.1705e+09	 40788	 0
361.72	 3.1705e+09	 40788	 0
361.72	 3.1705e+09	 40788	 0
360.81	 3.17235e+09	 45820	 0
360.81	 3.17235e+09	 45820	 0
360.81	 3.17235e+09	 45820	 0
360.81	 3.17235e+09	 45820	 0
360.81	 3.17235e+09	 45820	 0
360.81	 3.17235e+09	 45820	 0
360.81	 3.17235e+09	 45820	 0
360.81	 3.17235e+09	 45820	 0
360.81	 3.17235e+09	 45820	 0
360.81	 3.17235e+09	 45820	 0
360.81	 3.17235e+09	 45820	 0
360.27	 3.1733e+09	 45366	 0
360.27	 3.1733e+09	 45366	 0
360.27	 3.1733e+09	 45366	 0
360.27	 3.1733e+09	 45366	 0
360.27	 3.1733e+09	 45366	 0
360.27	 3.1733e+09	 45366	 0
360.27	 3.1733e+09	 45366	 0
360.27	 3.1733e+09	 45366	 0
360.27	 3.1733e+09	 45366	 0
360.27	 3.1733e+09	 45366	 0
360.27	 3.1733e+09	 45366	 0
359.73	 3.17315e+09	 46515	 0
359.73	 3.17315e+09	 46515	 0
359.73	 3.17315e+09	 46515	 0
359.73	 3.17315e+09	 46515	 0
359.73	 3.17315e+09	 46515	 0
359.73	 3.17315e+09	 46515	 0
359.73	 3.17315e+09	 46515	 0
359.73	 3.17315e+09	 46515	 0
359.73	 3.17315e+09	 46515	 0
359.73	 3.17315e+09	 46515	 0
359.73	 3.17315e+09	 46515	 0
359.21	 3.17134e+09	 41539	 0
359.21	 3.17134e+09	 41539	 0
359.21	 3.17134e+09	 41539	 0
359.21	 3.17134e+09	 41539	 0
359.21	 3.17134e+09	 41539	 0
359.21	 3.17134e+09	 41539	 0
359.21	 3.17134e+09	 41539	 0
359.21	 3.17134e+09	 41539	 0
359.21	 3.17134e+09	 41539	 0
359.21	 3.17134e+09	 41539	 0
359.21	 3.17134e+09	 41539	 0
358.69	 3.17024e+09	 41103	 0
358.69	 3.17024e+09	 41103	 0
358.69	 3.17024e+09	 41103	 0
358.69	 3.17024e+09	 41103	 0
358.69	 3.17024e+09	 41103	 0
358.69	 3.17024e+09	 41103	 0
358.69	 3.17024e+09	 41103	 0
358.69	 3.17024e+09	 41103	 0
358.69	 3.17024e+09	 41103	 0
358.69	 3.17024e+09	 41103	 0
358.69	 3.17024e+09	 41103	 0
358.17	 3.1715e+09	 38947	 0
