Temperature 	 Sum 	  Maxval 	 R 
370.66	 3.17741e+09	 2989	 0.707987
370.61	 3.17908e+09	 2933	 0.710614
370.54	 3.17916e+09	 2447	 0.709972
370.49	 3.17682e+09	 7069	 0.702315
370.42	 3.17668e+09	 2871	 0.709728
370.35	 3.17764e+09	 3005	 0.706912
370.3	 3.17648e+09	 2800	 0.71034
370.23	 3.17567e+09	 2899	 0.709907
370.18	 3.17682e+09	 2911	 0.709022
370.11	 3.1749e+09	 2713	 0.71123
370.05	 3.17652e+09	 2872	 0.70918
370	 3.17732e+09	 3000	 0.709257
369.93	 3.17511e+09	 2733	 0.708872
369.88	 3.17729e+09	 2818	 0.709622
369.81	 3.17595e+09	 2950	 0.707897
369.74	 3.17781e+09	 2825	 0.709748
369.69	 3.17743e+09	 2704	 0.70952
369.63	 3.17582e+09	 2729	 0.711437
369.54	 3.17621e+09	 2858	 0.709485
369.49	 3.17473e+09	 2773	 0.708803
369.43	 3.17444e+09	 3084	 0.709447
369.36	 3.17392e+09	 2859	 0.707733
369.31	 3.17535e+09	 3111	 0.710212
369.24	 3.176e+09	 2851	 0.710834
369.2	 3.17725e+09	 2667	 0.71006
369.13	 3.17742e+09	 2969	 0.708303
369.06	 3.17534e+09	 2876	 0.708856
369.01	 3.17441e+09	 2961	 0.709585
368.95	 3.17281e+09	 3186	 0.708487
368.9	 3.17255e+09	 3029	 0.707952
368.83	 3.17186e+09	 2693	 0.710331
368.77	 3.17423e+09	 5040	 0.706294
368.72	 3.17469e+09	 2705	 0.709111
368.65	 3.17376e+09	 2725	 0.710973
368.6	 3.17495e+09	 3000	 0.70915
368.54	 3.17508e+09	 2842	 0.709532
368.47	 3.17492e+09	 3115	 0.709548
368.42	 3.17482e+09	 2539	 0.70985
368.36	 3.17482e+09	 3758	 0.707706
368.31	 3.17417e+09	 2731	 0.709771
368.25	 3.1743e+09	 2999	 0.709822
368.18	 3.17494e+09	 2677	 0.709052
368.13	 3.17307e+09	 2788	 0.707716
368.07	 3.17297e+09	 3025	 0.709053
368.02	 3.17393e+09	 2641	 0.70994
367.96	 3.17339e+09	 2823	 0.709239
367.89	 3.17309e+09	 2754	 0.709897
367.84	 3.17412e+09	 3068	 0.708805
367.78	 3.17406e+09	 2974	 0.7092
367.73	 3.1757e+09	 2842	 0.708736
367.67	 3.17513e+09	 3239	 0.710464
367.6	 3.17501e+09	 3115	 0.708946
367.56	 3.17484e+09	 3236	 0.70965
367.49	 3.17656e+09	 3232	 0.709492
367.44	 3.17408e+09	 2807	 0.709108
367.38	 3.17461e+09	 3061	 0.709726
367.32	 3.17499e+09	 2697	 0.709512
367.27	 3.17475e+09	 2715	 0.711063
367.21	 3.17566e+09	 3076	 0.70796
367.14	 3.17755e+09	 2457	 0.709464
367.1	 3.17707e+09	 2898	 0.709788
367.03	 3.17704e+09	 2961	 0.708191
366.99	 3.17452e+09	 2806	 0.709224
366.92	 3.17241e+09	 2481	 0.709846
366.87	 3.17215e+09	 2677	 0.709846
366.81	 3.17263e+09	 2692	 0.709321
366.75	 3.17471e+09	 2825	 0.711093
366.7	 3.17483e+09	 2637	 0.710439
366.64	 3.17472e+09	 2924	 0.70909
366.56	 3.17576e+09	 2936	 0.708148
366.52	 3.17415e+09	 4697	 0.709573
366.45	 3.17487e+09	 2792	 0.708733
366.39	 3.17415e+09	 2615	 0.709328
366.34	 3.17518e+09	 2871	 0.709405
366.28	 3.17421e+09	 2736	 0.708356
366.22	 3.17606e+09	 2822	 0.710361
366.17	 3.17498e+09	 2546	 0.70991
366.11	 3.1759e+09	 7126	 0.705611
366.06	 3.17716e+09	 2533	 0.709188
366	 3.17747e+09	 2775	 0.709381
365.94	 3.17716e+09	 2835	 0.710031
365.89	 3.17741e+09	 3438	 0.709162
365.83	 3.17764e+09	 2619	 0.709709
365.79	 3.17544e+09	 2715	 0.709005
365.73	 3.1753e+09	 2747	 0.709372
365.67	 3.1755e+09	 2777	 0.708325
365.62	 3.17488e+09	 2666	 0.71037
365.56	 3.1755e+09	 2650	 0.709224
365.51	 3.17602e+09	 3037	 0.709399
365.45	 3.17495e+09	 2941	 0.710843
365.39	 3.17486e+09	 2666	 0.709132
365.34	 3.17667e+09	 2420	 0.709377
365.28	 3.17537e+09	 2589	 0.710157
365.24	 3.1745e+09	 2907	 0.710232
365.18	 3.17537e+09	 2512	 0.710177
365.12	 3.17457e+09	 2410	 0.710742
365.07	 3.17551e+09	 2650	 0.710197
365.01	 3.17577e+09	 2615	 0.710252
364.97	 3.17672e+09	 3112	 0.709593
364.91	 3.17691e+09	 2991	 0.709053
364.85	 3.17602e+09	 2934	 0.709676
364.8	 3.17516e+09	 2833	 0.709514
364.74	 3.17634e+09	 2861	 0.709483
364.7	 3.17724e+09	 2426	 0.710948
364.64	 3.17773e+09	 2657	 0.710465
364.58	 3.17548e+09	 2725	 0.711173
364.53	 3.17628e+09	 2742	 0.708294
364.47	 3.17619e+09	 2791	 0.710324
364.43	 3.17682e+09	 2774	 0.709327
364.37	 3.17708e+09	 2628	 0.710343
364.31	 3.17679e+09	 2530	 0.710521
364.26	 3.17703e+09	 2728	 0.708576
364.21	 3.17637e+09	 2625	 0.708845
