Temperature 	 Sum 	  Maxval 	 R 
409.78	 3.17915e+09	 4723	 0.704983
409.64	 3.17931e+09	 4390	 0.704552
409.54	 3.17952e+09	 4097	 0.708051
409.4	 3.18054e+09	 4947	 0.707066
409.26	 3.1801e+09	 4483	 0.705966
409.16	 3.17935e+09	 4548	 0.706578
409.03	 3.17793e+09	 4179	 0.709117
408.92	 3.18037e+09	 4577	 0.704807
408.79	 3.17978e+09	 4495	 0.707911
408.65	 3.17932e+09	 4118	 0.709112
408.55	 3.17795e+09	 4268	 0.710725
408.41	 3.1785e+09	 4040	 0.707736
408.31	 3.17714e+09	 4536	 0.710083
408.18	 3.17692e+09	 3693	 0.710789
408.04	 3.17879e+09	 4951	 0.707848
407.94	 3.17815e+09	 3966	 0.708537
407.81	 3.17814e+09	 4077	 0.708195
407.71	 3.17802e+09	 4016	 0.707553
407.57	 3.17811e+09	 4269	 0.707634
407.44	 3.17751e+09	 4153	 0.708853
407.34	 3.17673e+09	 4171	 0.709208
407.21	 3.17597e+09	 4521	 0.70911
407.11	 3.17809e+09	 4336	 0.708905
406.98	 3.17649e+09	 4119	 0.712461
406.85	 3.17506e+09	 4308	 0.709831
406.75	 3.17723e+09	 4202	 0.710842
406.61	 3.17688e+09	 3960	 0.712818
406.49	 3.17597e+09	 3904	 0.713219
406.39	 3.17511e+09	 3724	 0.714766
406.26	 3.17748e+09	 4049	 0.711383
406.16	 3.17801e+09	 3812	 0.714612
406.03	 3.17756e+09	 4211	 0.712719
405.9	 3.17719e+09	 4305	 0.713927
405.77	 3.17612e+09	 3861	 0.714614
405.64	 3.17674e+09	 3863	 0.712864
405.52	 3.17461e+09	 3761	 0.71558
405.42	 3.17646e+09	 3542	 0.715332
405.29	 3.17702e+09	 3691	 0.716358
405.2	 3.1766e+09	 3751	 0.714073
405.07	 3.17405e+09	 3900	 0.716436
404.94	 3.17405e+09	 3736	 0.716929
404.85	 3.1759e+09	 3439	 0.717696
404.72	 3.17651e+09	 3649	 0.71619
404.62	 3.17729e+09	 3265	 0.718699
404.5	 3.17762e+09	 3626	 0.716712
404.37	 3.17595e+09	 3742	 0.714899
404.28	 3.17624e+09	 3774	 0.715987
404.15	 3.17606e+09	 3362	 0.717415
404.06	 3.17349e+09	 3483	 0.719231
403.93	 3.1745e+09	 3489	 0.720706
403.81	 3.17546e+09	 3377	 0.719361
403.71	 3.17517e+09	 3792	 0.717008
403.59	 3.17575e+09	 3631	 0.718034
403.5	 3.17431e+09	 3314	 0.72147
403.37	 3.17591e+09	 3269	 0.721212
403.25	 3.1763e+09	 3632	 0.720515
403.15	 3.17674e+09	 3044	 0.723148
403.03	 3.17736e+09	 3273	 0.720959
402.94	 3.17663e+09	 3158	 0.721131
402.82	 3.17736e+09	 3232	 0.722486
402.7	 3.17776e+09	 3391	 0.723136
402.6	 3.1776e+09	 2888	 0.722373
402.48	 3.17749e+09	 3056	 0.722529
402.36	 3.17624e+09	 2932	 0.725457
402.27	 3.178e+09	 2873	 0.724423
402.15	 3.17729e+09	 2966	 0.724679
402.05	 3.17839e+09	 3087	 0.724852
401.93	 3.17784e+09	 2754	 0.726025
401.81	 3.17855e+09	 2887	 0.727676
401.72	 3.17752e+09	 3032	 0.72616
401.6	 3.17793e+09	 2493	 0.727114
401.51	 3.1775e+09	 3090	 0.725234
401.39	 3.17807e+09	 3190	 0.727182
401.27	 3.17792e+09	 2729	 0.726597
401.18	 3.1767e+09	 2959	 0.728111
401.06	 3.17749e+09	 2797	 0.728162
400.97	 3.178e+09	 2860	 0.728181
400.85	 3.17715e+09	 2784	 0.729299
400.73	 3.17643e+09	 2760	 0.729192
400.65	 3.17773e+09	 2601	 0.729211
400.53	 3.17727e+09	 2875	 0.728749
400.44	 3.17722e+09	 3048	 0.728655
400.32	 3.17787e+09	 3757	 0.728262
400.2	 3.17743e+09	 2791	 0.731293
400.05	 3.17839e+09	 2580	 0.731793
399.97	 3.17848e+09	 2810	 0.728074
399.85	 3.17802e+09	 2763	 0.729641
399.76	 3.17794e+09	 2767	 0.729297
399.65	 3.17894e+09	 2632	 0.728175
399.53	 3.17811e+09	 2594	 0.728143
399.44	 3.17649e+09	 2709	 0.730779
