Temperature 	 Sum 	  Maxval 	 R 
363.3	 3.17141e+09	 37551	 0.491377
363.24	 3.1703e+09	 37556	 0.495211
363.19	 3.17012e+09	 39029	 0.49062
363.13	 3.17007e+09	 34393	 0.502192
363.07	 3.17056e+09	 39393	 0.49209
363	 3.16975e+09	 37847	 0.494222
362.96	 3.1712e+09	 35346	 0.500836
362.9	 3.1692e+09	 34939	 0.501999
362.85	 3.16933e+09	 35638	 0.493592
362.79	 3.1687e+09	 35668	 0.497144
362.74	 3.16872e+09	 37322	 0.492039
362.69	 3.16789e+09	 36065	 0.501089
362.63	 3.16756e+09	 37741	 0.494264
362.59	 3.16924e+09	 36222	 0.497012
362.53	 3.16876e+09	 37068	 0.492535
362.47	 3.16899e+09	 33458	 0.501477
362.43	 3.16705e+09	 36959	 0.499732
362.37	 3.16789e+09	 34924	 0.508709
362.33	 3.16767e+09	 35685	 0.50048
362.27	 3.16837e+09	 34418	 0.502492
362.21	 3.16707e+09	 34521	 0.501933
362.17	 3.16839e+09	 32913	 0.507038
362.11	 3.16767e+09	 36109	 0.499601
362.07	 3.1685e+09	 37537	 0.48623
362.01	 3.1667e+09	 35825	 0.502516
361.95	 3.1695e+09	 36202	 0.495612
361.91	 3.16922e+09	 35699	 0.491613
361.85	 3.17146e+09	 34305	 0.505477
361.81	 3.17216e+09	 36345	 0.497594
361.75	 3.17165e+09	 35521	 0.50189
361.7	 3.16996e+09	 35113	 0.506069
361.65	 3.17038e+09	 35576	 0.500178
361.6	 3.16988e+09	 33201	 0.503981
361.55	 3.17155e+09	 32364	 0.515921
361.5	 3.17195e+09	 34732	 0.497375
361.44	 3.17401e+09	 36278	 0.500311
361.4	 3.17189e+09	 35311	 0.504246
361.34	 3.17308e+09	 33433	 0.513706
361.3	 3.17186e+09	 35165	 0.501911
361.24	 3.17079e+09	 34984	 0.49806
361.19	 3.17313e+09	 36133	 0.499439
361.15	 3.17101e+09	 33274	 0.504083
361.09	 3.1724e+09	 33872	 0.503783
361.05	 3.16975e+09	 32299	 0.504694
360.99	 3.17229e+09	 36104	 0.497476
360.93	 3.17242e+09	 31347	 0.510787
360.89	 3.17216e+09	 33379	 0.506804
360.84	 3.17138e+09	 33460	 0.506151
360.79	 3.17035e+09	 33582	 0.505562
360.74	 3.17127e+09	 33563	 0.510703
360.68	 3.1716e+09	 31931	 0.514444
360.64	 3.17132e+09	 32070	 0.5111
360.58	 3.17172e+09	 33862	 0.507228
360.53	 3.1716e+09	 30693	 0.508628
360.49	 3.17163e+09	 35692	 0.500798
360.43	 3.17309e+09	 32895	 0.51005
360.36	 3.17318e+09	 34589	 0.505767
360.32	 3.17281e+09	 31450	 0.513936
360.27	 3.17063e+09	 30907	 0.514143
360.21	 3.17131e+09	 31038	 0.502611
360.17	 3.17029e+09	 33288	 0.514501
360.12	 3.17062e+09	 32486	 0.505761
360.07	 3.17012e+09	 33722	 0.51102
360.02	 3.17087e+09	 34737	 0.500505
359.97	 3.16916e+09	 32116	 0.503233
359.93	 3.16978e+09	 31983	 0.515673
359.87	 3.16841e+09	 31868	 0.508983
359.83	 3.16836e+09	 31559	 0.509907
359.77	 3.16929e+09	 32720	 0.515789
359.72	 3.16962e+09	 32690	 0.511698
359.68	 3.17064e+09	 30283	 0.510683
359.62	 3.16979e+09	 31035	 0.507642
359.58	 3.16823e+09	 32021	 0.5117
359.53	 3.17085e+09	 30019	 0.512022
359.48	 3.17017e+09	 31088	 0.514597
359.43	 3.16937e+09	 30029	 0.515323
359.38	 3.17054e+09	 31598	 0.508571
359.34	 3.16968e+09	 29361	 0.514303
359.29	 3.16916e+09	 32640	 0.508883
359.23	 3.17127e+09	 30087	 0.509044
359.19	 3.17386e+09	 31614	 0.507065
359.14	 3.17164e+09	 30999	 0.515138
359.1	 3.17191e+09	 30946	 0.513025
359.05	 3.173e+09	 30433	 0.507142
358.99	 3.17259e+09	 31058	 0.515403
358.95	 3.17355e+09	 32846	 0.505572
358.9	 3.1722e+09	 29636	 0.507769
358.86	 3.17335e+09	 31344	 0.503502
358.8	 3.17309e+09	 30604	 0.508976
358.75	 3.17304e+09	 30818	 0.514242
358.71	 3.17344e+09	 30279	 0.509282
358.66	 3.17474e+09	 31218	 0.505103
358.61	 3.17391e+09	 29427	 0.510721
358.57	 3.17354e+09	 31180	 0.506817
358.51	 3.17139e+09	 31881	 0.504318
358.47	 3.17361e+09	 28765	 0.508743
358.42	 3.17181e+09	 30229	 0.514146
358.37	 3.17138e+09	 29027	 0.511301
358.33	 3.17116e+09	 29903	 0.505515
358.28	 3.17229e+09	 29421	 0.506503
358.24	 3.174e+09	 31633	 0.498568
358.19	 3.17301e+09	 29173	 0.505626
358.13	 3.17152e+09	 29815	 0.509719
358.09	 3.17422e+09	 29483	 0.506615
358.04	 3.17312e+09	 29342	 0.510546
358	 3.17045e+09	 29668	 0.510713
357.95	 3.17052e+09	 29364	 0.512988
357.88	 3.16948e+09	 29971	 0.507819
357.83	 3.16914e+09	 30864	 0.494736
357.79	 3.17116e+09	 28202	 0.511893
357.74	 3.17027e+09	 30423	 0.501314
357.69	 3.16845e+09	 28989	 0.506187
357.65	 3.17107e+09	 30628	 0.497929
357.6	 3.17116e+09	 31361	 0.495059
357.56	 3.17337e+09	 29789	 0.503703
357.51	 3.17279e+09	 28967	 0.506822
357.46	 3.17292e+09	 28271	 0.513911
357.42	 3.17236e+09	 28854	 0.500691
357.37	 3.17429e+09	 29635	 0.508193
357.33	 3.17555e+09	 31756	 0.500467
357.28	 3.1729e+09	 28300	 0.508685
357.23	 3.17206e+09	 26849	 0.513486
357.19	 3.174e+09	 29284	 0.507281
357.14	 3.17295e+09	 28610	 0.501795
357.1	 3.17476e+09	 30337	 0.498459
357.05	 3.17489e+09	 31517	 0.501266
357	 3.17415e+09	 32042	 0.494508
356.96	 3.17635e+09	 31800	 0.489216
356.91	 3.17666e+09	 29774	 0.499859
356.87	 3.17626e+09	 31875	 0.496866
356.82	 3.17787e+09	 31116	 0.490143
356.77	 3.17565e+09	 31030	 0.49472
356.73	 3.17547e+09	 29352	 0.500595
356.34	 3.17706e+09	 30678	 0.497968
356.29	 3.17359e+09	 30830	 0.499239
356.25	 3.17283e+09	 32231	 0.491914
356.2	 3.17504e+09	 34396	 0.483834
356.16	 3.17399e+09	 31920	 0.492025
356.11	 3.17252e+09	 33182	 0.487158
356.06	 3.17196e+09	 33045	 0.491173
356.03	 3.17145e+09	 32421	 0.492666
355.97	 3.16958e+09	 33037	 0.492963
355.94	 3.1724e+09	 32576	 0.489088
355.89	 3.17315e+09	 30862	 0.497295
355.84	 3.1722e+09	 34217	 0.498035
355.8	 3.17245e+09	 34854	 0.484756
355.75	 3.17419e+09	 33507	 0.495097
355.72	 3.17255e+09	 35295	 0.48099
355.67	 3.17448e+09	 33314	 0.480805
355.62	 3.17178e+09	 33068	 0.493011
355.58	 3.17416e+09	 34809	 0.486377
355.53	 3.17322e+09	 32465	 0.486175
355.49	 3.17418e+09	 32220	 0.500221
355.44	 3.17663e+09	 38940	 0.477027
355.4	 3.17348e+09	 35429	 0.479549
355.36	 3.17259e+09	 36113	 0.487097
355.31	 3.17494e+09	 34282	 0.493041
355.27	 3.17573e+09	 34298	 0.480231
355.21	 3.17508e+09	 32591	 0.486248
355.16	 3.17595e+09	 32470	 0.488457
355.11	 3.17853e+09	 36275	 0.478863
355.08	 3.17867e+09	 34300	 0.480636
355.03	 3.17729e+09	 32255	 0.488372
354.99	 3.17684e+09	 35287	 0.486514
354.95	 3.17752e+09	 34633	 0.481311
354.9	 3.17651e+09	 34066	 0.487782
354.86	 3.17684e+09	 35694	 0.484842
354.81	 3.17882e+09	 36123	 0.472379
354.78	 3.17541e+09	 34090	 0.48692
354.73	 3.17679e+09	 34565	 0.485027
354.68	 3.17447e+09	 34801	 0.487487
354.64	 3.17581e+09	 36231	 0.47791
354.6	 3.17805e+09	 37991	 0.476434
354.56	 3.17655e+09	 35924	 0.482678
354.51	 3.17587e+09	 35388	 0.478121
354.46	 3.17627e+09	 36905	 0.474394
354.43	 3.17626e+09	 37263	 0.480756
354.38	 3.17746e+09	 36396	 0.480779
354.34	 3.17616e+09	 36176	 0.486002
354.3	 3.1755e+09	 38664	 0.481999
354.25	 3.17734e+09	 33225	 0.487464
354.21	 3.17664e+09	 39105	 0.472787
354.17	 3.17683e+09	 35842	 0.483128
354.13	 3.17628e+09	 34718	 0.4937
354.08	 3.17659e+09	 34387	 0.488665
354.04	 3.17574e+09	 36779	 0.489667
354	 3.17415e+09	 35098	 0.482308
353.95	 3.17638e+09	 36190	 0.475633
353.92	 3.17583e+09	 38600	 0.475569
353.87	 3.17733e+09	 38648	 0.474735
353.82	 3.17771e+09	 38581	 0.472899
353.79	 3.17639e+09	 38061	 0.474251
353.74	 3.17552e+09	 36012	 0.488287
353.69	 3.17615e+09	 34643	 0.487974
353.66	 3.17601e+09	 37195	 0.481165
353.61	 3.17602e+09	 34774	 0.486497
353.58	 3.17587e+09	 36839	 0.479078
353.53	 3.17471e+09	 32568	 0.491636
353.49	 3.175e+09	 36147	 0.486731
353.45	 3.17565e+09	 36508	 0.489326
353.4	 3.17583e+09	 38629	 0.478681
353.37	 3.17681e+09	 35834	 0.488363
353.32	 3.17616e+09	 33585	 0.495413
353.27	 3.17637e+09	 36142	 0.486938
353.24	 3.17656e+09	 34850	 0.492084
353.19	 3.17385e+09	 33847	 0.488946
353.16	 3.1748e+09	 34835	 0.489218
353.11	 3.17512e+09	 36460	 0.489515
353.07	 3.17716e+09	 36475	 0.484172
353.01	 3.1777e+09	 36341	 0.489095
352.97	 3.17843e+09	 38180	 0.483407
352.93	 3.17869e+09	 35703	 0.492115
352.88	 3.1789e+09	 35622	 0.4853
352.85	 3.17645e+09	 34683	 0.494277
352.8	 3.17708e+09	 35806	 0.480654
352.76	 3.17542e+09	 34986	 0.488191
352.72	 3.17576e+09	 33749	 0.496396
352.68	 3.17254e+09	 34993	 0.48844
352.64	 3.17471e+09	 36236	 0.482076
352.59	 3.1739e+09	 35216	 0.491048
352.55	 3.17415e+09	 36317	 0.485218
352.52	 3.17384e+09	 35284	 0.486675
352.47	 3.17363e+09	 34390	 0.491705
352.44	 3.17292e+09	 32870	 0.500473
352.39	 3.17324e+09	 32032	 0.50383
352.35	 3.17404e+09	 34749	 0.491857
352.31	 3.1739e+09	 33417	 0.49984
352.27	 3.1762e+09	 33849	 0.488901
352.23	 3.17529e+09	 34553	 0.486305
352.19	 3.1743e+09	 35041	 0.490573
352.14	 3.17306e+09	 35244	 0.485323
352.11	 3.17283e+09	 34031	 0.503361
352.06	 3.17285e+09	 35429	 0.492947
352.03	 3.17046e+09	 34479	 0.494568
351.98	 3.1719e+09	 34542	 0.489365
351.94	 3.1744e+09	 33851	 0.49214
351.91	 3.17423e+09	 36200	 0.48912
351.86	 3.1739e+09	 33070	 0.503296
351.83	 3.17451e+09	 35245	 0.485559
351.79	 3.17512e+09	 34045	 0.491819
351.74	 3.17319e+09	 34395	 0.496119
351.71	 3.17371e+09	 34328	 0.492935
351.66	 3.17322e+09	 33709	 0.503119
351.63	 3.17232e+09	 33722	 0.494289
351.58	 3.17103e+09	 34909	 0.494414
351.54	 3.17112e+09	 35351	 0.499282
351.51	 3.17028e+09	 35529	 0.485437
351.46	 3.1708e+09	 32231	 0.50357
351.43	 3.17079e+09	 33742	 0.500003
351.38	 3.17075e+09	 35968	 0.486674
351.34	 3.17038e+09	 34164	 0.498762
351.31	 3.17019e+09	 35696	 0.494054
351.26	 3.16964e+09	 31647	 0.509161
351.23	 3.17158e+09	 33509	 0.497387
351.19	 3.17016e+09	 33251	 0.494752
351.14	 3.17108e+09	 35852	 0.483938
351.11	 3.17241e+09	 35801	 0.490618
351.07	 3.17261e+09	 32001	 0.507037
351.03	 3.17257e+09	 32815	 0.493828
350.98	 3.17432e+09	 34230	 0.498239
350.94	 3.17718e+09	 34332	 0.4891
350.89	 3.17735e+09	 32613	 0.499507
350.86	 3.17558e+09	 32937	 0.503208
350.81	 3.1754e+09	 33995	 0.497467
350.78	 3.17214e+09	 34748	 0.491119
350.74	 3.17179e+09	 33255	 0.508097
350.7	 3.17357e+09	 33677	 0.487892
350.66	 3.1695e+09	 35025	 0.491637
350.62	 3.17146e+09	 35078	 0.483995
350.58	 3.17055e+09	 35486	 0.491426
350.55	 3.17128e+09	 35136	 0.49128
350.5	 3.17291e+09	 32341	 0.499026
350.47	 3.17277e+09	 34972	 0.493193
350.43	 3.17176e+09	 31812	 0.500497
350.39	 3.17329e+09	 34810	 0.486011
350.35	 3.17529e+09	 35161	 0.489062
350.31	 3.17441e+09	 33000	 0.496603
350.27	 3.17393e+09	 32406	 0.50075
350.24	 3.17398e+09	 33815	 0.499854
350.19	 3.17411e+09	 33396	 0.491065
350.16	 3.17303e+09	 35258	 0.493632
350.12	 3.17332e+09	 34927	 0.494058
350.08	 3.17403e+09	 32367	 0.490436
350.04	 3.17433e+09	 32029	 0.502463
350	 3.17368e+09	 30297	 0.507627
349.97	 3.17346e+09	 31281	 0.49971
349.93	 3.17181e+09	 33128	 0.496885
349.88	 3.17359e+09	 34214	 0.497524
349.85	 3.1737e+09	 33207	 0.49557
349.81	 3.17352e+09	 32344	 0.498015
349.78	 3.17421e+09	 34568	 0.494437
349.47	 3.17283e+09	 32076	 0.492046
349.43	 3.17459e+09	 32357	 0.503673
349.4	 3.17514e+09	 33753	 0.490722
349.36	 3.17714e+09	 36391	 0.483777
349.33	 3.17678e+09	 32017	 0.491703
349.29	 3.17572e+09	 32006	 0.504825
349.25	 3.17583e+09	 32087	 0.496631
349.22	 3.17703e+09	 31614	 0.495187
349.17	 3.17694e+09	 33154	 0.488968
349.14	 3.17523e+09	 32048	 0.497547
349.1	 3.17627e+09	 32073	 0.49383
349.06	 3.17683e+09	 31443	 0.497722
349.03	 3.1741e+09	 32803	 0.496205
348.99	 3.17519e+09	 29884	 0.503416
348.96	 3.17432e+09	 32975	 0.490409
348.91	 3.17458e+09	 31406	 0.493952
348.87	 3.17309e+09	 32291	 0.495934
348.84	 3.17261e+09	 34404	 0.489679
348.8	 3.17057e+09	 28820	 0.503322
348.77	 3.17221e+09	 33061	 0.494233
348.71	 3.17292e+09	 32254	 0.494554
348.68	 3.17413e+09	 33752	 0.490309
348.64	 3.17466e+09	 34433	 0.487187
348.61	 3.17492e+09	 31908	 0.497265
348.57	 3.17308e+09	 30823	 0.49729
348.53	 3.17311e+09	 29857	 0.498892
348.5	 3.17277e+09	 29945	 0.495438
348.45	 3.17608e+09	 33476	 0.482076
348.42	 3.17519e+09	 33942	 0.481849
348.39	 3.17331e+09	 30404	 0.501131
348.34	 3.17355e+09	 33416	 0.495219
348.31	 3.17342e+09	 30770	 0.501668
348.27	 3.17309e+09	 32631	 0.497403
348.24	 3.17256e+09	 30464	 0.500023
348.2	 3.17141e+09	 29412	 0.506588
348.16	 3.17213e+09	 28624	 0.499236
348.13	 3.1728e+09	 32372	 0.490963
348.09	 3.1733e+09	 28931	 0.491393
348.06	 3.17359e+09	 31389	 0.488588
348.02	 3.17217e+09	 30896	 0.483115
347.98	 3.16946e+09	 30631	 0.491753
347.95	 3.17341e+09	 33612	 0.486569
347.91	 3.17349e+09	 32073	 0.483293
347.88	 3.17515e+09	 31938	 0.48699
347.84	 3.17423e+09	 30711	 0.49227
347.8	 3.1756e+09	 32538	 0.487667
347.77	 3.17514e+09	 31064	 0.491444
347.73	 3.17287e+09	 32576	 0.492729
347.7	 3.17451e+09	 29506	 0.494651
347.66	 3.17651e+09	 31347	 0.49543
347.62	 3.17473e+09	 32899	 0.49612
347.59	 3.1747e+09	 28256	 0.493591
347.55	 3.17435e+09	 31934	 0.484777
347.51	 3.17511e+09	 31226	 0.489934
347.48	 3.17525e+09	 31193	 0.490165
347.44	 3.17537e+09	 30266	 0.496192
347.41	 3.17483e+09	 28400	 0.495703
347.37	 3.17463e+09	 32939	 0.482102
347.34	 3.17422e+09	 28769	 0.496825
347.31	 3.17562e+09	 31311	 0.491417
347.27	 3.17479e+09	 30250	 0.493095
347.24	 3.17566e+09	 31713	 0.481867
347.2	 3.17727e+09	 30208	 0.491601
347.16	 3.17723e+09	 30353	 0.490679
347.13	 3.17674e+09	 30914	 0.489364
347.09	 3.1771e+09	 29884	 0.493096
347.06	 3.17525e+09	 29666	 0.493471
347.02	 3.17535e+09	 31135	 0.48453
346.98	 3.17588e+09	 29537	 0.492845
346.95	 3.17486e+09	 30753	 0.481925
346.91	 3.17288e+09	 30472	 0.494598
346.87	 3.17452e+09	 28823	 0.492525
346.84	 3.17274e+09	 30120	 0.491351
346.8	 3.17277e+09	 30791	 0.49194
346.76	 3.17249e+09	 29260	 0.495482
346.73	 3.17291e+09	 29919	 0.487726
346.69	 3.17127e+09	 30970	 0.489383
346.66	 3.17284e+09	 32012	 0.483707
346.62	 3.17202e+09	 28707	 0.505618
346.59	 3.17491e+09	 31649	 0.490708
346.56	 3.1752e+09	 31633	 0.485017
346.52	 3.17303e+09	 30053	 0.491481
346.49	 3.17457e+09	 31608	 0.489487
346.45	 3.17361e+09	 31130	 0.477858
346.41	 3.17262e+09	 30048	 0.488146
346.39	 3.17049e+09	 28505	 0.49557
346.35	 3.17107e+09	 28435	 0.487021
346.32	 3.17134e+09	 31482	 0.4794
346.28	 3.17048e+09	 28152	 0.497029
346.24	 3.17127e+09	 31157	 0.479527
346.21	 3.17201e+09	 29687	 0.490201
346.17	 3.17072e+09	 30477	 0.485605
346.15	 3.17248e+09	 29394	 0.493406
346.11	 3.1719e+09	 29295	 0.485929
346.07	 3.1722e+09	 28374	 0.492662
346.04	 3.17363e+09	 32145	 0.485249
346	 3.17314e+09	 33031	 0.478093
345.98	 3.17451e+09	 29687	 0.495539
345.94	 3.17401e+09	 30047	 0.495883
345.9	 3.17501e+09	 32661	 0.480145
345.87	 3.17389e+09	 27781	 0.496838
345.83	 3.17501e+09	 31136	 0.483779
345.81	 3.17471e+09	 30468	 0.482897
345.77	 3.17548e+09	 30336	 0.480699
345.73	 3.17535e+09	 32868	 0.482878
345.7	 3.17589e+09	 30822	 0.481058
345.66	 3.17424e+09	 29601	 0.488348
345.64	 3.17581e+09	 29662	 0.48776
345.6	 3.17607e+09	 33313	 0.477795
345.56	 3.17514e+09	 31309	 0.482864
345.54	 3.17612e+09	 30071	 0.49031
345.5	 3.17627e+09	 32075	 0.476121
345.47	 3.17474e+09	 33689	 0.478886
345.43	 3.17373e+09	 30485	 0.489368
345.4	 3.17363e+09	 30701	 0.483221
345.37	 3.17298e+09	 29726	 0.481224
345.33	 3.17321e+09	 29209	 0.492462
345.3	 3.1756e+09	 30982	 0.476208
345.27	 3.1758e+09	 30812	 0.482255
345.23	 3.17325e+09	 30879	 0.484313
345.2	 3.17202e+09	 29787	 0.494446
345.17	 3.17329e+09	 28961	 0.487234
345.12	 3.17534e+09	 31301	 0.473953
345.09	 3.17674e+09	 32119	 0.484839
345.05	 3.17566e+09	 30882	 0.482047
345.02	 3.17625e+09	 31212	 0.485024
344.99	 3.17425e+09	 30056	 0.489356
344.95	 3.17404e+09	 30944	 0.482875
344.92	 3.17649e+09	 32565	 0.479321
344.89	 3.17697e+09	 30830	 0.484165
344.85	 3.1791e+09	 32011	 0.474295
344.82	 3.17834e+09	 31817	 0.471973
344.79	 3.17683e+09	 28161	 0.490982
344.75	 3.17725e+09	 28916	 0.484426
344.72	 3.17916e+09	 33424	 0.474997
344.69	 3.17604e+09	 30970	 0.482252
344.66	 3.17459e+09	 33557	 0.479591
344.62	 3.17649e+09	 33875	 0.471089
344.59	 3.17801e+09	 29874	 0.486281
344.56	 3.17605e+09	 31635	 0.481112
344.53	 3.17914e+09	 31129	 0.473957
344.5	 3.17651e+09	 28767	 0.495286
344.46	 3.17627e+09	 28516	 0.482627
344.43	 3.17656e+09	 31890	 0.47719
344.4	 3.17458e+09	 30897	 0.47463
344.36	 3.17625e+09	 31073	 0.477458
344.33	 3.17464e+09	 31724	 0.481073
344.3	 3.17617e+09	 29715	 0.484409
344.26	 3.17579e+09	 31241	 0.471052
344.24	 3.17443e+09	 31989	 0.476981
344.2	 3.17637e+09	 30960	 0.480249
344.17	 3.17649e+09	 31869	 0.474392
344.14	 3.17652e+09	 32051	 0.475223
344.1	 3.17653e+09	 32208	 0.469897
344.08	 3.17693e+09	 32335	 0.46611
344.04	 3.17632e+09	 32849	 0.469185
344.01	 3.17569e+09	 31744	 0.479894
343.98	 3.17484e+09	 34320	 0.468133
343.71	 3.17583e+09	 31363	 0.474772
343.69	 3.17815e+09	 32682	 0.468061
343.65	 3.17822e+09	 34453	 0.46086
343.62	 3.17693e+09	 32863	 0.467075
343.59	 3.17555e+09	 32587	 0.475932
343.56	 3.17818e+09	 32882	 0.464938
343.53	 3.17705e+09	 33239	 0.465469
343.49	 3.17602e+09	 32409	 0.470015
343.47	 3.17779e+09	 32691	 0.467684
343.43	 3.17597e+09	 32084	 0.468086
343.41	 3.17669e+09	 34448	 0.464527
343.37	 3.17652e+09	 32667	 0.47313
343.34	 3.17771e+09	 31213	 0.474814
343.31	 3.17629e+09	 32067	 0.464088
343.27	 3.17705e+09	 32204	 0.474059
343.23	 3.17829e+09	 30441	 0.478091
343.21	 3.17951e+09	 32672	 0.466033
343.17	 3.18154e+09	 33039	 0.464531
343.14	 3.18346e+09	 34414	 0.46459
343.11	 3.18083e+09	 33762	 0.455936
343.08	 3.18026e+09	 34785	 0.461205
343.05	 3.17962e+09	 34028	 0.458591
343.02	 3.17962e+09	 31391	 0.470575
342.98	 3.17983e+09	 34316	 0.459938
342.96	 3.17941e+09	 34832	 0.452819
342.92	 3.17925e+09	 36340	 0.448071
342.9	 3.1795e+09	 33263	 0.465431
342.86	 3.17874e+09	 32417	 0.468287
342.83	 3.17795e+09	 31275	 0.470171
342.8	 3.18001e+09	 35043	 0.461035
342.77	 3.1792e+09	 31199	 0.471213
342.73	 3.1783e+09	 32443	 0.458245
342.71	 3.17903e+09	 32570	 0.461142
342.67	 3.17882e+09	 33772	 0.461825
342.65	 3.17896e+09	 32953	 0.470188
342.61	 3.18058e+09	 34055	 0.449615
342.58	 3.17957e+09	 33062	 0.460856
342.55	 3.17886e+09	 33855	 0.460491
342.52	 3.18011e+09	 33473	 0.461063
342.49	 3.17967e+09	 34107	 0.453525
342.46	 3.17898e+09	 33433	 0.463437
342.43	 3.17876e+09	 35049	 0.44878
342.4	 3.17723e+09	 31260	 0.462102
342.37	 3.18011e+09	 34586	 0.452531
342.34	 3.18006e+09	 33686	 0.454277
342.31	 3.17768e+09	 32529	 0.465863
342.27	 3.17707e+09	 36155	 0.449401
342.25	 3.17807e+09	 32421	 0.460684
342.22	 3.17749e+09	 36179	 0.451771
342.19	 3.17726e+09	 32732	 0.458429
342.16	 3.17617e+09	 34424	 0.452139
342.12	 3.1779e+09	 33100	 0.464173
342.1	 3.17841e+09	 34313	 0.447733
342.07	 3.17768e+09	 33105	 0.460735
342.04	 3.17767e+09	 35017	 0.454483
342.01	 3.1789e+09	 33586	 0.457506
341.97	 3.17974e+09	 35810	 0.457126
341.95	 3.1801e+09	 36028	 0.443937
341.91	 3.17661e+09	 31553	 0.461834
341.89	 3.17742e+09	 36897	 0.445479
341.86	 3.177e+09	 31950	 0.462411
341.82	 3.17833e+09	 33375	 0.454924
341.8	 3.17875e+09	 35312	 0.452202
341.77	 3.17919e+09	 37668	 0.439632
341.74	 3.18107e+09	 34712	 0.447147
341.71	 3.17929e+09	 33276	 0.449498
341.67	 3.17782e+09	 34100	 0.457836
341.63	 3.17662e+09	 35078	 0.449115
341.61	 3.17807e+09	 34860	 0.443612
341.57	 3.1786e+09	 35594	 0.442418
341.54	 3.17864e+09	 34253	 0.452585
341.52	 3.1784e+09	 35192	 0.444321
341.48	 3.17807e+09	 33948	 0.453046
341.46	 3.17993e+09	 35028	 0.448409
341.43	 3.17929e+09	 35225	 0.445905
341.39	 3.17915e+09	 31884	 0.454792
341.37	 3.18001e+09	 33924	 0.447556
341.34	 3.1797e+09	 33302	 0.451858
341.31	 3.18045e+09	 35423	 0.445044
341.28	 3.17946e+09	 34101	 0.449418
341.25	 3.17881e+09	 37425	 0.440291
341.22	 3.17912e+09	 34711	 0.446139
341.19	 3.17876e+09	 36667	 0.438827
341.17	 3.17787e+09	 35309	 0.44205
341.13	 3.17885e+09	 36988	 0.441087
341.1	 3.17874e+09	 37905	 0.444178
341.08	 3.17954e+09	 34113	 0.446625
341.05	 3.17892e+09	 35647	 0.438782
341.04	 3.17805e+09	 36688	 0.441839
341.06	 3.17727e+09	 33787	 0.45273
341.15	 3.1778e+09	 35284	 0.447294
341.28	 3.17684e+09	 34747	 0.444601
341.56	 3.17716e+09	 36605	 0.440956
341.97	 3.17476e+09	 33704	 0.450686
342.35	 3.1782e+09	 33867	 0.444019
342.94	 3.17753e+09	 34330	 0.449681
343.41	 3.17777e+09	 33388	 0.455206
344.04	 3.17767e+09	 34432	 0.451348
344.63	 3.17773e+09	 31655	 0.455904
345.02	 3.18003e+09	 35685	 0.444924
345.46	 3.17907e+09	 32832	 0.452824
345.75	 3.17847e+09	 32992	 0.463113
346.08	 3.1808e+09	 32388	 0.462968
346.37	 3.18057e+09	 33423	 0.458364
346.57	 3.17986e+09	 31042	 0.46718
346.85	 3.18147e+09	 35140	 0.457006
347.07	 3.17974e+09	 32875	 0.462371
347.39	 3.17862e+09	 33637	 0.455977
347.75	 3.17959e+09	 32292	 0.462917
348.04	 3.17993e+09	 31660	 0.470731
348.45	 3.17879e+09	 33205	 0.462686
348.76	 3.17823e+09	 30230	 0.469243
349.19	 3.17738e+09	 32924	 0.46997
349.61	 3.17921e+09	 31793	 0.473264
349.9	 3.17819e+09	 31390	 0.46948
350.28	 3.17715e+09	 30899	 0.474712
350.55	 3.17746e+09	 31886	 0.465504
351.06	 3.17887e+09	 34363	 0.464291
351.3	 3.17837e+09	 33732	 0.464087
351.61	 3.17793e+09	 32595	 0.466822
351.85	 3.17901e+09	 31294	 0.476853
352.17	 3.17892e+09	 31793	 0.469624
352.5	 3.18039e+09	 35269	 0.45927
352.75	 3.17914e+09	 33755	 0.47095
353.1	 3.18008e+09	 34788	 0.470509
353.36	 3.17999e+09	 31737	 0.473829
353.72	 3.18046e+09	 33892	 0.462073
354.08	 3.17873e+09	 33879	 0.470777
354.34	 3.17919e+09	 33177	 0.479452
354.7	 3.1784e+09	 32502	 0.475409
354.95	 3.17966e+09	 34813	 0.467205
355.29	 3.17838e+09	 34801	 0.462969
355.63	 3.1787e+09	 35956	 0.46703
355.88	 3.17831e+09	 36767	 0.455284
356.2	 3.17671e+09	 33760	 0.467664
356.53	 3.17783e+09	 38062	 0.454734
356.86	 3.17737e+09	 35163	 0.466543
357.11	 3.17719e+09	 34412	 0.473859
357.44	 3.17654e+09	 37137	 0.460743
357.69	 3.1752e+09	 37586	 0.460303
358.03	 3.17505e+09	 35738	 0.470301
358.36	 3.17623e+09	 38429	 0.470122
358.62	 3.17682e+09	 40028	 0.460344
358.96	 3.17598e+09	 39051	 0.466467
359.29	 3.17664e+09	 37851	 0.461287
359.55	 3.177e+09	 37095	 0.464084
359.88	 3.1777e+09	 37219	 0.463904
360.13	 3.17726e+09	 35406	 0.47109
360.47	 3.17693e+09	 36597	 0.463722
360.8	 3.177e+09	 40957	 0.455046
361.05	 3.17762e+09	 38853	 0.46521
361.38	 3.17718e+09	 32412	 0.485328
361.63	 3.1776e+09	 33112	 0.478586
361.96	 3.17796e+09	 34613	 0.474053
362.29	 3.1794e+09	 37266	 0.463936
362.54	 3.17749e+09	 33245	 0.481545
362.88	 3.1792e+09	 32607	 0.478642
363.13	 3.18099e+09	 33514	 0.4678
365.63	 3.17826e+09	 33282	 0.477451
